		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-17	09:41:00	409.231	418.68	417.398	55.941	53.008	19.563	361.457	0	78.3	754.39	5
2024-05-17	09:42:00	405.471	414.092	413.389	55.343	53.003	19.549	358.046	0	76.9	754.34	3.8
2024-05-17	09:43:00	412.72	421.117	420.153	57.114	52.587	19.464	363.04	0	97.7	754.38	5.7
2024-05-17	09:44:00	491.119	501.572	499.719	66.759	53.414	19.48	432.96	0	108	754.37	6.7
2024-05-17	09:45:00	609.669	621.092	635.561	83.209	53.53	19.378	552.352	0	94.7	754.37	6.1
2024-05-17	09:46:00	497.656	508.881	505.021	67.68	53.885	19.549	437.341	0	106.8	754.4	7.1
2024-05-17	09:47:00	459.313	470.373	469.033	63.006	53.409	19.493	406.027	0	89	754.37	6.7
2024-05-17	09:48:00	434.254	446.323	440.581	58.757	54.848	19.419	381.824	0	80.5	754.49	4.4
2024-05-17	09:49:00	422.721	432.679	433.022	58.2	53.569	19.464	374.823	0	93.3	754.35	5.5
2024-05-17	09:50:00	572.294	585.294	569.752	74.856	53.131	19.507	494.896	0	109.4	754.3	6.9
2024-05-17	09:51:00	401.578	411.174	411.409	54.915	52.997	19.405	356.494	0	88.2	754.39	4.5
2024-05-17	09:52:00	993.725	1008.901	1015.261	132.717	52.266	19.25	882.544	0	82.2	754.29	6.8
2024-05-17	09:53:00	1021.538	1035.478	1062.432	139.381	53.345	19.392	923.05	0	84.4	754.32	6.4
2024-05-17	09:54:00	519.257	532.71	519.743	68.503	53.479	19.48	451.24	0	81.7	754.36	8.2
2024-05-17	09:55:00	549.622	557.05	585.757	76.428	54.064	19.635	509.329	0	99.5	754.45	4.8
2024-05-17	09:56:00	674.813	688.146	695.349	90.385	53.914	19.678	604.964	0	82.3	754.37	6.4
2024-05-17	09:57:00	459.899	469.473	472.523	61.529	53.974	19.734	410.994	0	86.7	754.45	3.9
2024-05-17	09:58:00	431.075	440.77	439.861	58.414	54.312	19.76	381.447	0	101.7	754.41	5.1
2024-05-17	09:59:00	431.304	441.466	440.887	58.638	52.765	19.48	382.249	0	89.8	754.43	5
2024-05-17	10:00:00	448.123	457.817	458.067	61.276	51.894	19.28	396.791	0	73.2	754.48	7.6
2024-05-17	10:01:00	548.287	560.54	564.552	75.097	53.356	19.28	489.455	0	100.4	754.41	4.8
2024-05-17	10:02:00	540.619	551.617	555.127	74.203	54.093	19.336	480.923	0	87.8	754.41	4.5
2024-05-17	10:03:00	568.005	580.381	578.491	75.36	55.613	19.563	503.131	0	86.9	754.41	4.5
2024-05-17	10:04:00	890.01	902.596	912.447	117.15	53.278	19.662	795.297	0	90.5	754.33	6.9
2024-05-17	10:05:00	1166.49	1186.663	1186.524	155.524	52.764	19.592	1031	0	94.5	754.36	6.4
2024-05-17	10:06:00	1096.874	1111.917	1112.209	143.073	53.862	19.678	969.137	0	86.2	754.43	6.3
2024-05-17	10:07:00	800.931	819.728	808.756	105.839	53.214	19.718	702.916	0	91.8	754.45	6.4
2024-05-17	10:08:00	1160.64	1178.799	1180.816	153.449	54.802	19.888	1027.367	0	88.3	754.48	3.9
2024-05-17	10:09:00	811.239	807.61	886.74	115.311	51.996	20.244	771.429	0	86.6	754.3	7.8
2024-05-17	10:10:00	1142.17	1154.288	1169.032	152.733	50.746	19.872	1016.299	0	91.4	754.51	6.8
2024-05-17	10:11:00	570.918	585.443	578.735	74.821	53.986	19.888	503.914	0	71.5	754.43	4.8
2024-05-17	10:12:00	793.541	816.308	797.898	104.215	52.718	19.776	693.682	0	88	754.41	8.4
2024-05-17	10:13:00	1125.505	1138.08	1144.52	149.384	54.393	19.563	995.137	0	75.9	754.57	7.6
2024-05-17	10:14:00	1169.797	1184.26	1188.248	153.431	52.889	19.803	1034.818	0	75.9	754.5	6.7
2024-05-17	10:15:00	1042.983	1054.052	1072.748	139.541	52.024	19.872	933.206	0	110	754.45	7.3
2024-05-17	10:16:00	652.198	667.975	656.276	85.836	52.997	19.776	570.44	0	84	754.46	6.8
2024-05-17	10:17:00	861.317	888.239	809.397	104.464	52.944	19.859	704.933	0	108.7	754.51	5.7
2024-05-17	10:18:00	860.836	860.604	880.834	113.711	54.256	20.059	767.124	0	83.8	754.48	5.6
2024-05-17	10:19:00	493.201	503.904	503.816	66.238	51.967	20.188	437.578	0	100.1	754.44	6
2024-05-17	10:20:00	650.497	660.316	663.439	88.13	51.862	19.816	575.308	0	116.9	754.53	5.7
2024-05-17	10:21:00	843.807	844.289	897.261	117.727	53.35	19.52	779.534	0	120.6	754.48	2.8
2024-05-17	10:22:00	1059.196	1075.478	1073.063	139.419	54.711	19.563	933.644	0	89.6	754.46	5.2
2024-05-17	10:23:00	1182.414	1199.711	1199.524	155.174	54.789	19.971	1044.35	0	89.3	754.47	5.1
2024-05-17	10:24:00	1127.246	1142.682	1144.335	147.255	56.432	20.102	997.081	0	80.3	754.49	3.8
2024-05-17	10:25:00	1144.946	1158.991	1159.189	148.944	53.752	20.468	1010.244	0	51.5	754.4	2.9
2024-05-17	10:26:00	972.973	990.037	972.102	125.326	52.228	20.596	846.776	0	72.6	754.41	6.1
2024-05-17	10:27:00	858.587	872.054	868.635	113.345	50.847	20.313	755.291	0	83.3	754.41	8.2
2024-05-17	10:28:00	920.393	934.201	932.101	121.048	53.803	19.971	811.053	0	82.8	754.32	5.5
2024-05-17	10:29:00	729.705	743.784	754.924	99.117	53.524	19.846	655.807	0	72.6	754.41	7
2024-05-17	10:30:00	1022.895	1036.402	1034.292	134.093	54.262	19.79	900.199	0	78.7	754.4	5.1
2024-05-17	10:31:00	1016.623	1030.755	1029.549	133.108	53.022	19.846	896.441	0	72.9	754.46	5.1
2024-05-17	10:32:00	898.319	917.852	881.634	113.215	55.594	19.888	768.418	0	80.5	754.4	4.7
2024-05-17	10:33:00	818.223	837.708	803.119	103.185	53.713	20.244	699.934	0	84.7	754.39	3.6
2024-05-17	10:34:00	743.898	753.057	751.47	97.343	52.82	20.201	654.127	0	72.1	754.3	5.9
2024-05-17	10:35:00	833.742	844.962	841.463	109.212	53.127	20.014	732.25	0	75.4	754.43	5.3
2024-05-17	10:36:00	771.692	783.388	783.622	100.97	54.45	19.945	682.651	0	59.4	754.38	4.5
2024-05-17	10:37:00	715.508	728.26	718.893	93.39	53.958	20.033	625.503	0	81.7	754.37	5.5
2024-05-17	10:38:00	533.576	542.602	545.069	70.516	53.076	19.971	474.553	0	84.9	754.38	4
2024-05-17	10:39:00	649.91	663.766	648.008	84.587	53.29	19.816	563.421	0	75.8	754.26	7.1
2024-05-17	10:40:00	466.199	476.411	473.511	62.695	53.589	19.635	410.816	0	74.2	754.31	5.7
2024-05-17	10:41:00	615.596	627.149	616.114	79.845	54	19.437	536.269	0	70.3	754.2	5.7
2024-05-17	10:42:00	464.873	474.879	469.949	61.444	53.694	19.362	408.504	0	65.1	754.26	4.7
2024-05-17	10:43:00	453.166	464.192	462.518	61.256	56.743	19.194	401.262	0	78.3	754.31	4
2024-05-17	10:44:00	802.065	810.447	792.4	102.459	56.217	19.28	689.941	0	90.9	754.38	4.5
2024-05-17	10:45:00	518.443	530.152	525.462	69.18	56.055	19.437	456.282	0	83	754.22	5.4
2024-05-17	10:46:00	485.102	497.468	495.769	65.996	56.798	19.419	429.773	0	92.8	754.34	5.1
2024-05-17	10:47:00	505.013	516.116	517.092	67.446	57.567	19.579	449.646	0	73.2	754.38	4.1
2024-05-17	10:48:00	542.16	555.113	552.163	72.364	55.428	19.437	479.799	0	64.7	754.38	5.5
2024-05-17	10:49:00	537.131	550.329	546.819	71.571	55.928	19.437	475.248	0	54.7	754.33	4.5
2024-05-17	10:50:00	481.143	493.552	490.281	64.808	54.761	19.306	425.473	0	80.4	754.28	6.5
2024-05-17	10:51:00	444.099	455.411	453.711	59.678	56.07	19.349	394.033	0	107.1	754.41	3.7
2024-05-17	10:52:00	427.902	438.172	436.404	58.001	55.242	19.378	378.403	0	82.2	754.26	6.3
2024-05-17	10:53:00	406.066	416.214	415.17	54.829	56.485	19.437	360.341	0	68.7	754.39	3.8
2024-05-17	10:54:00	395.471	406.679	405.589	54.371	55.954	19.392	351.218	0	81.8	754.25	5
2024-05-17	10:55:00	390.036	400.393	399.739	53.561	56.382	19.194	346.178	0	64.2	754.28	4.6
2024-05-17	10:56:00	401.496	411.554	411.513	54.699	55.922	19.336	356.813	0	70.5	754.28	4.1
