		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-06-02	10:33:00	252.788	254.864	254.835	35.964	57.186	19.971	218.87	0	173.6	754.24	4.3
2024-06-02	10:34:00	1100.455	1118.341	1113.082	149.972	58.454	19.846	963.11	0	181.9	754.32	1.2
2024-06-02	10:35:00	599.398	581.963	599.533	78.647	57.288	19.859	520.886	0	221.2	754.28	1.4
2024-06-02	10:36:00	234.363	240.077	237.384	30.598	59.105	19.902	206.785	0	181.8	754.29	1
2024-06-02	10:37:00	217.48	221.322	220.216	29.572	56.16	19.931	190.644	0	157.8	754.33	3.6
2024-06-02	10:38:00	257.93	262.428	261.93	34.949	58.052	19.859	226.981	0	104.9	754.34	1.1
2024-06-02	10:39:00	585.654	559.13	590.655	77.76	56.824	19.915	512.895	0	233.1	754.3	2.4
2024-06-02	10:40:00	407.599	405.315	399.536	53.86	56.852	19.902	345.676	0	250.7	754.23	1.4
2024-06-02	10:41:00	227.791	233.197	232.464	31.22	56.295	19.888	201.244	0	297.7	754.27	1.2
2024-06-02	10:42:00	1061.473	1073.152	1067.982	141.35	57.277	19.915	926.632	0	216.6	754.26	2.1
2024-06-02	10:43:00	1057.811	1071.432	1063.118	140.946	57.201	19.987	922.172	0	194.6	754.15	2.7
2024-06-02	10:44:00	1055.372	1067.049	1060.386	140.114	57.105	20.23	920.271	0	157.8	754.12	2.2
2024-06-02	10:45:00	211.864	217.8	215.776	28.787	56.266	20.356	186.989	0	191.5	754.03	3.3
2024-06-02	10:46:00	481.698	492.517	470.743	61.991	55.771	20.145	408.752	0	185.9	754.13	3.9
2024-06-02	10:47:00	1081.791	1091.809	1085.449	144.08	56.491	20.102	941.369	0	188.4	754.1	3
2024-06-02	10:48:00	1123.8	1134.536	1127.145	148.62	56.212	20.214	978.525	0	185.6	754.01	3.4
2024-06-02	10:49:00	234.636	239.682	238.3	30.703	58.335	20.188	207.597	0	182.9	753.98	2.6
2024-06-02	10:50:00	1165.84	1176.791	1169.741	154.644	55.947	20.286	1015.097	0	178.2	754.01	2.4
2024-06-02	10:51:00	502.242	699.047	519.975	67.628	57.155	20.201	452.347	0	268.2	754.02	1.3
2024-06-02	10:52:00	1049.785	1063.279	1053.478	139.66	58.222	20.23	913.818	0	170.6	753.92	1.4
2024-06-02	10:53:00	1027.867	1039.308	1031.691	135.906	56.05	20.356	895.785	0	217.9	753.97	1.1
2024-06-02	10:54:00	1054.127	1064.903	1057.136	138.742	56.206	20.399	918.394	0	0	753.92	0
2024-06-02	10:55:00	330.789	412.295	343.44	44.169	55.049	20.583	299.271	0	43.3	754.01	0.9
2024-06-02	10:56:00	224.584	226.832	227.831	29.322	52.663	20.74	198.509	0	144.7	753.97	1.1
2024-06-02	10:57:00	1120.898	1146.351	1126.945	144.157	53.562	20.655	982.788	0	223.4	753.91	1.8
2024-06-02	10:58:00	243.976	247.895	247.48	31.807	54.338	20.767	215.673	0	162.5	753.94	1
2024-06-02	10:59:00	260.802	263.14	263.996	34.297	52.211	20.839	229.699	0	22.9	753.89	0.8
2024-06-02	11:00:00	604.036	657.226	608.711	77.462	53.153	20.879	531.248	0	54.1	753.96	1.7
2024-06-02	11:01:00	312.103	317.26	313.448	40.26	53.882	20.74	273.187	0	68.4	753.8	3.1
2024-06-02	11:02:00	206.282	209.104	207.946	26.94	53.53	20.642	181.006	0	48.8	753.84	1.9
2024-06-02	11:03:00	236.293	237.052	237.616	30.593	53.9	20.612	207.023	0	47.6	753.88	0.8
2024-06-02	11:04:00	493.795	475.497	491.727	63.673	54.659	20.655	428.054	0	182.1	753.81	0.7
2024-06-02	11:05:00	1100.473	1093.344	1100.238	144.983	53.012	20.711	955.255	0	238.9	753.87	1.2
2024-06-02	11:06:00	1111.73	1123.42	1112.666	146.612	54.064	20.767	966.055	0	283.9	753.8	0.7
2024-06-02	11:07:00	1121.279	1132.989	1122.916	147.749	55.693	20.965	975.167	0	45	753.77	0.8
2024-06-02	11:08:00	1129.82	1142.562	1130.347	148.786	54.834	21.106	981.561	0	328.1	753.8	1.9
2024-06-02	11:09:00	1104.759	1125.326	1106.282	146.552	53.983	21.149	959.73	0	311.1	753.79	1.1
2024-06-02	11:10:00	799.833	815.265	802.967	102.899	53.208	21.234	700.068	0	26.1	753.83	0.8
2024-06-02	11:11:00	1115.331	1120.61	1114.631	147.054	55.15	21.363	967.578	0	315	753.76	1
2024-06-02	11:12:00	1114	1129.954	1114.072	145.602	55.677	21.603	968.469	0	299.3	753.79	0.6
2024-06-02	11:13:00	1148.667	1164.64	1150.952	150.732	50.591	21.803	1000.22	0	212.2	753.89	1.1
2024-06-02	11:14:00	749.263	699.901	749.114	95.419	51.729	21.672	653.696	0	83.6	753.76	2.1
2024-06-02	11:15:00	1045.299	1145.235	1051.608	137.037	48.883	21.688	914.57	0	85.4	753.78	3
2024-06-02	11:16:00	1116.294	1131.898	1117.195	146.888	51.268	21.718	970.307	0	111.5	753.74	2.4
2024-06-02	11:17:00	1083.054	1096.419	1082.145	142.237	49.167	22.198	939.908	0	71.5	753.74	3
2024-06-02	11:18:00	1079.284	1090.146	1075.715	141.955	48.325	22.3	933.76	0	112.8	753.77	3
2024-06-02	11:19:00	1091.33	1103.481	1087.478	143.561	47.762	22.284	943.917	0	92.1	753.62	4.5
2024-06-02	11:20:00	1099.29	1112.294	1095.021	145.067	46.004	22.425	949.954	0	94.1	753.5	6.3
2024-06-02	11:21:00	1091.815	1104.345	1087.588	143.134	47.353	22.497	944.455	0	95.7	753.66	4.3
2024-06-02	11:22:00	1084.597	1094.469	1080.162	141.907	47.263	22.636	938.254	0	69.5	753.57	4.6
2024-06-02	11:23:00	1078.763	1091.277	1074.866	142.098	46.805	22.369	932.768	0	55.6	753.51	6.9
2024-06-02	11:24:00	1072.305	1085.703	1067.786	141.476	46.755	22.383	926.31	0	85.2	753.59	6.5
2024-06-02	11:25:00	1071.54	1085.042	1066.966	141.601	47.244	22.356	925.365	0	66.5	753.57	7.2
2024-06-02	11:26:00	1069.924	1083.713	1067.321	141.054	47.693	22.425	926.267	0	100.4	753.65	4.1
