		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-12	09:46:00	411.826	421.268	420.914	52.356	76.374	16.519	368.557	0	1.7	754.74	1.1
2024-05-12	09:47:00	426.852	436.921	436.148	54.329	76.949	16.532	381.819	0	202.4	754.77	0.5
2024-05-12	09:48:00	427.366	437.896	436.693	54.195	76.626	16.601	382.499	0	308.6	754.78	0.3
2024-05-12	09:49:00	417.437	428.464	426.465	53.357	75.992	16.66	373.107	0	238.7	754.71	1.7
2024-05-12	09:50:00	404.627	414.953	413.243	51.524	75.86	16.588	361.719	0	226.6	754.81	0.4
2024-05-12	09:51:00	388.684	398.988	397.856	49.561	76.505	16.66	348.295	0	0	754.74	0
2024-05-12	09:52:00	377.065	387.628	386.526	48.374	75.861	16.716	338.152	0	185.1	754.78	1
2024-05-12	09:53:00	371.641	382.459	381.113	47.689	75.503	16.7	333.424	0	202.6	754.77	1
2024-05-12	09:54:00	373.845	384.862	383.632	48.15	75.509	16.687	335.481	0	228.4	754.66	1.2
2024-05-12	09:55:00	380.53	391.376	390.039	49.001	75.774	16.7	341.038	0	239.8	754.74	1.1
2024-05-12	09:56:00	383.981	394.202	393.113	49.128	75.28	16.729	343.985	0	276.4	754.74	0.7
2024-05-12	09:57:00	382.932	392.453	391.54	48.94	75.553	16.786	342.6	0	228.6	754.67	0.4
2024-05-12	09:58:00	378.992	388.3	387.449	48.481	74.23	16.858	338.968	0	196	754.65	0.6
2024-05-12	09:59:00	373.766	383.074	382.582	47.91	73.871	16.94	334.672	0	0	754.66	0
2024-05-12	10:00:00	370.275	379.824	379.815	47.621	74.105	17.085	332.194	0	96.2	754.69	0.4
2024-05-12	10:01:00	370.177	379.747	379.994	47.702	73.617	17.282	332.292	0	0	754.69	0
2024-05-12	10:02:00	373.357	383.717	383.383	48.316	74.581	17.41	335.068	0	203.9	754.67	1
2024-05-12	10:03:00	380.234	390.342	389.205	49.106	73.804	17.338	340.1	0	291.4	754.74	0.7
2024-05-12	10:04:00	385.842	396.375	394.502	49.877	72.939	17.312	344.625	0	244.3	754.67	2.1
2024-05-12	10:05:00	392.827	402.614	401.082	50.784	74.306	17.213	350.298	0	281.3	754.66	1.4
2024-05-12	10:06:00	397.453	407.099	405.282	51.274	73.955	17.253	354.008	0	237.9	754.72	0.7
2024-05-12	10:07:00	398.179	408.365	406.225	51.887	75.26	17.312	354.338	0	226.5	754.6	2.7
2024-05-12	10:08:00	396.77	406.997	404.922	51.954	75.197	17.394	352.969	0	218.4	754.68	3.4
2024-05-12	10:09:00	394.526	405.345	403.016	51.973	72.594	17.352	351.043	0	221	754.7	2.5
2024-05-12	10:10:00	392.939	403.913	402.209	51.691	72.462	17.253	350.518	0	229.2	754.69	1.8
2024-05-12	10:11:00	395.482	407.151	405.386	52.232	72.234	17.253	353.154	0	232.1	754.65	2
2024-05-12	10:12:00	402.286	413.668	412.697	52.634	73.754	17.282	360.063	0	220.1	754.68	0.7
2024-05-12	10:13:00	415.244	427.063	425.842	54.473	71.561	17.312	371.369	0	234.6	754.7	1.4
2024-05-12	10:14:00	432.489	444.341	442.424	56.816	71.66	17.282	385.608	0	203	754.7	2.4
2024-05-12	10:15:00	447.874	459.554	457.724	58.54	72.243	17.24	399.184	0	200.8	754.73	1.3
2024-05-12	10:16:00	464.948	476.541	474.827	60.533	71.898	17.312	414.294	0	175.6	754.62	1.2
2024-05-12	10:17:00	489.9	501.393	498.394	63.228	71.406	17.338	435.166	0	113.3	754.62	0.4
2024-05-12	10:18:00	483.982	494.708	493.22	62.209	72.166	17.424	431.011	0	0	754.6	0
2024-05-12	10:19:00	479.858	490.943	489.628	61.818	72.663	17.523	427.81	0	0	754.61	0
2024-05-12	10:20:00	472.79	484.831	483.305	61.814	70.174	17.595	421.492	0	208	754.57	3.4
2024-05-12	10:21:00	464.025	476.642	474.76	60.885	70.869	17.523	413.875	0	223.7	754.58	2.2
2024-05-12	10:22:00	466.004	478.054	477.308	60.972	71.03	17.493	416.336	0	178.2	754.56	1.6
2024-05-12	10:23:00	448.666	459.897	458.111	58.914	70.765	17.507	399.197	0	137	754.52	1.1
2024-05-12	10:24:00	444.009	454.567	453.569	58.001	70.502	17.536	395.568	0	175.9	754.5	0.7
2024-05-12	10:25:00	443.529	454.415	453.296	57.961	70.319	17.637	395.334	0	251.6	754.52	1.8
