		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-06-01	10:34:00	1176.993	1194.504	1184.811	143.751	54.94	20.145	1041.06	0	83.7	754.06	6.5
2024-06-01	10:35:00	1141.867	1157.44	1148.194	139.226	54.76	20.158	1008.968	0	81.7	754.09	6.8
2024-06-01	10:36:00	1118.297	1132.76	1124.776	135.63	57.584	20.188	989.146	0	83.5	754.05	5
2024-06-01	10:37:00	1115.349	1130.658	1121.444	135.945	55.31	19.915	985.499	0	60	754.1	5.7
2024-06-01	10:38:00	1109.163	1123.853	1115.43	134.345	57.892	20.188	981.085	0	58.3	753.93	3.7
2024-06-01	10:39:00	1110.598	1125.051	1115.582	134.679	55.754	20.244	980.903	0	62.2	754.03	5.1
2024-06-01	10:40:00	1106.565	1121.144	1110.523	134.979	54.221	20.412	975.544	0	78.1	753.96	7.5
2024-06-01	10:41:00	1104.48	1118.073	1108.003	134.348	54.88	20.001	973.654	0	59.4	753.96	6.4
2024-06-01	10:42:00	1099.389	1113.996	1103.997	133.46	53.896	20.244	970.537	0	89.4	753.99	4.5
2024-06-01	10:43:00	1139.779	1157.078	1145.746	138.149	55.791	20.145	1007.596	0	66.8	753.96	4.9
2024-06-01	10:44:00	478.689	486.73	484.765	57.094	55.542	20.54	427.671	0	69.5	754	5.9
2024-06-01	10:45:00	1169.946	1185.179	1176.396	141.038	55.259	20.583	1035.357	0	67	753.97	5
2024-06-01	10:46:00	1096.891	1110.635	1103.194	132.215	54.032	20.342	970.979	0	70.2	754.03	5
2024-06-01	10:47:00	1185.312	1203.35	1191.689	144.224	55.489	20.385	1047.465	0	89.2	753.94	5
2024-06-01	10:48:00	1121.108	1133.481	1127.684	135.47	55.309	20.244	992.214	0	77.8	753.88	5.4
2024-06-01	10:49:00	1043.654	1050.422	1047.21	126.526	55.542	20.399	920.684	0	95	753.92	6.2
2024-06-01	10:50:00	721.864	706.538	726.355	86.73	57.318	20.313	639.625	0	101.3	753.94	3.9
2024-06-01	10:51:00	1180.349	1195.072	1183.828	142.622	57.021	20.356	1041.206	0	92.2	753.92	2.1
2024-06-01	10:52:00	1164.499	1180.053	1169.535	140.75	55.254	20.399	1028.785	0	126	753.96	2
2024-06-01	10:53:00	1149.821	1163.991	1152.439	138.364	55.977	20.583	1014.075	0	76.9	753.87	4.3
2024-06-01	10:54:00	1126.374	1140.074	1129.115	135.75	54.421	20.895	993.364	0	78.5	753.88	5.3
2024-06-01	10:55:00	1109.896	1125.725	1113.315	134.336	54.56	20.78	978.979	0	96.6	753.84	5.5
2024-06-01	10:56:00	1098.742	1112.795	1100.208	132.62	55.318	20.567	967.587	0	65.2	753.89	4.5
2024-06-01	10:57:00	1099.911	1112.613	1100.654	132.678	55.95	20.74	967.976	0	88.4	753.89	4.6
2024-06-01	10:58:00	1087.814	1097.995	1087.26	131.147	52.582	20.583	956.113	0	71.5	753.9	5.2
2024-06-01	10:59:00	1092.054	1105.112	1093.41	131.502	55.826	20.244	961.907	0	80	753.88	2.2
2024-06-01	11:00:00	1091.795	1103.798	1093.262	131.196	59.023	20.553	962.066	0	93.6	753.85	2.3
2024-06-01	11:01:00	1094.165	1106.657	1093.851	132.338	52.793	20.668	961.513	0	64.5	753.83	5.8
2024-06-01	11:02:00	1070.023	1084.203	1074.102	129.605	58.362	20.468	944.497	0	96.9	753.81	3.5
2024-06-01	11:03:00	1053.313	1067.835	1055.215	127.791	55.913	20.612	927.424	0	86.1	753.8	4.5
2024-06-01	11:04:00	1046.203	1057.418	1044.838	126.878	52.878	20.497	917.96	0	77.1	753.79	4.7
2024-06-01	11:05:00	1052.886	1064.949	1052.998	127.371	55.237	20.455	925.626	0	63.1	753.8	4.4
2024-06-01	11:06:00	1040.258	1053.139	1041.273	126.647	54.705	20.356	914.627	0	42.8	753.75	4.1
2024-06-01	11:07:00	1051.389	1064.095	1052.284	127.516	55.361	20.642	924.768	0	103.1	753.81	3.7
2024-06-01	11:08:00	1064.64	1075.116	1063.98	129.798	53.15	20.698	934.181	0	130.2	753.65	5.6
2024-06-01	11:09:00	1065.782	1077.482	1064.34	129.507	55.228	20.567	934.833	0	113.7	753.73	4.4
2024-06-01	11:10:00	1059.044	1071.65	1057.928	128.496	55.419	20.668	929.432	0	92.9	753.69	5.7
2024-06-01	11:11:00	1058.611	1070.021	1056.649	128.126	54.879	20.326	928.523	0	58.7	753.68	3.8
2024-06-01	11:12:00	1056.314	1068.408	1055.009	127.463	57.077	20.257	927.545	0	63.6	753.7	2.3
2024-06-01	11:13:00	1065.988	1078.538	1065.795	128.911	54.908	20.553	936.884	0	115.4	753.78	2.6
2024-06-01	11:14:00	1075.103	1088.892	1074.94	129.851	54.645	20.78	945.089	0	106.5	753.72	3.3
2024-06-01	11:15:00	1088.976	1104.031	1089.661	131.395	54.952	20.909	958.266	0	101.7	753.66	3.6
2024-06-01	11:16:00	442.621	463.86	442.856	54.389	52.184	20.684	388.468	0	112.3	753.72	6.7
2024-06-01	11:17:00	824.471	831.225	821.408	97.635	51.912	20.3	723.773	0	114.5	753.78	2.9
2024-06-01	11:18:00	1181.727	1211.141	1182.758	141.724	53.008	20.102	1041.035	0	98.5	753.7	2.6
2024-06-01	11:19:00	929.355	947.043	929.52	110.042	54.43	20.089	819.478	0	96.6	753.66	4.2
2024-06-01	11:20:00	463.819	468.207	464.961	55.12	57.425	20.286	409.842	0	83.3	753.71	6.2
2024-06-01	11:21:00	347.259	352.405	349.229	42.57	56.336	20.625	306.658	0	106.3	753.72	5.3
2024-06-01	11:22:00	327.47	333.458	329.391	40.427	55.208	20.497	288.964	0	94.4	753.65	4.8
