		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-06-10	10:25:00	317.393	326.234	325.646	48.688	57.544	18.655	276.958	0	58.3	753.62	3.7
2024-06-10	10:26:00	303.914	311.571	311.192	46.825	57.961	18.684	264.366	0	49.5	753.56	5.4
2024-06-10	10:27:00	287.841	295.207	294.828	44.618	57.586	18.684	250.211	0	59.5	753.69	5
2024-06-10	10:28:00	273.179	279.96	279.734	42.473	58.692	18.698	237.261	0	64.6	753.7	3.5
2024-06-10	10:29:00	262.249	269.332	268.896	41.547	58.67	18.671	227.35	0	73.3	753.55	4.8
2024-06-10	10:30:00	253.546	259.986	260.046	40.043	59.122	18.711	220.004	0	59.3	753.69	4.8
2024-06-10	10:31:00	246.218	252.79	252.59	39.014	57.636	18.655	213.577	0	64.5	753.68	4.3
2024-06-10	10:32:00	242.631	249.161	248.97	38.752	58.258	18.585	210.218	0	72.9	753.59	4.6
2024-06-10	10:33:00	243.17	250.015	249.515	38.808	59.063	18.5	210.706	0	62.5	753.72	5.4
2024-06-10	10:34:00	244.186	251.288	250.736	38.805	59.411	18.513	211.931	0	71.8	753.69	4.2
2024-06-10	10:35:00	245.797	252.784	252.188	38.664	59.719	18.543	213.524	0	90.4	753.62	4.2
2024-06-10	10:36:00	247.686	254.243	254.065	38.927	59.064	18.5	215.138	0	61.8	753.59	4.9
2024-06-10	10:37:00	246.623	253.745	253.541	38.597	59.703	18.513	214.944	0	65	753.62	3.4
2024-06-10	10:38:00	246.726	254.205	253.691	38.577	59.783	18.599	215.115	0	84	753.64	4.4
2024-06-10	10:39:00	247.612	255.012	254.782	38.78	59.188	18.585	216.002	0	70.6	753.57	5.1
2024-06-10	10:40:00	246.667	254.772	253.696	39.01	58.902	18.5	214.686	0	84.8	753.59	4.8
2024-06-10	10:41:00	244.376	252.067	251.493	38.316	59.539	18.43	213.177	0	75.1	753.57	2.8
2024-06-10	10:42:00	241.987	249.289	249.105	37.886	59.996	18.444	211.219	0	84.3	753.66	3.4
2024-06-10	10:43:00	240.93	248.16	247.972	38.342	58.648	18.5	209.629	0	78.2	753.44	7.2
2024-06-10	10:44:00	242.232	249.092	249.288	38.15	59.755	18.388	211.137	0	59.3	753.52	5.4
2024-06-10	10:45:00	247.522	254.839	254.604	39.336	60.021	18.374	215.268	0	79.8	753.51	5.1
2024-06-10	10:46:00	255.21	263.322	262.839	40.481	58.989	18.302	222.358	0	89.3	753.48	7.4
2024-06-10	10:47:00	263.279	271.317	271.5	41.274	59.815	18.276	230.226	0	67.7	753.49	4.4
2024-06-10	10:48:00	274.089	281.439	281.289	42.899	59.874	18.332	238.389	0	84.5	753.41	6.4
2024-06-10	10:49:00	285.45	292.63	292.759	44.302	60.419	18.276	248.457	0	91.6	753.5	4.3
2024-06-10	10:50:00	299.654	307.024	307.589	46.424	60.436	18.233	261.165	0	69.1	753.42	5.9
2024-06-10	10:51:00	317.772	324.666	325.102	49.177	60.404	18.158	275.925	0	78.4	753.28	6.5
2024-06-10	10:52:00	335.619	342.215	342.821	51.211	61.06	18.158	291.61	0	72.5	753.46	4.5
2024-06-10	10:53:00	354.554	361.332	362.453	53.667	61.017	18.187	308.786	0	79.6	753.38	3.7
2024-06-10	10:54:00	371.531	379.378	380.511	56.288	60.289	18.22	324.223	0	66.2	753.38	5.7
2024-06-10	10:55:00	381.063	390.12	390.73	57.837	60.772	18.158	332.893	0	65.7	753.32	4.4
2024-06-10	10:56:00	387.296	396.94	397.56	58.692	61.618	18.131	338.869	0	66.5	753.34	4.9
2024-06-10	10:57:00	395.862	405.985	406.436	60.114	60.927	18.201	346.323	0	52.8	753.33	6.5
2024-06-10	10:58:00	407.769	418.025	418.52	61.959	61.554	18.118	356.561	0	62.2	753.36	5.2
2024-06-10	10:59:00	425.448	436.301	436.176	64.345	62.461	18.145	371.83	0	87.7	753.32	4.3
2024-06-10	11:00:00	449.71	460.067	460.556	67.696	61.443	18.174	392.86	0	72.6	753.22	6.3
2024-06-10	11:01:00	471.379	482.028	482.051	70.794	62.024	18.187	411.257	0	78.1	753.24	6.5
2024-06-10	11:02:00	488.742	499.646	500.083	72.947	62.676	18.187	427.136	0	72.6	753.25	4
2024-06-10	11:03:00	505.047	517.056	517.32	75.248	61.882	18.332	442.071	0	88.9	753.22	4.2
2024-06-10	11:04:00	522.253	535.1	534.542	77.663	60.73	18.374	456.879	0	91	753.22	5.5
2024-06-10	11:05:00	545.913	558.256	558.34	80.211	61.911	18.444	478.13	0	58.6	753.24	2.8
2024-06-10	11:06:00	574.976	587.615	587.544	83.766	62.081	18.671	503.778	0	56.9	753.19	3.2
2024-06-10	11:07:00	575.07	588.112	586.879	84.157	60.131	18.473	502.722	0	77.5	753.14	3.5
2024-06-10	11:08:00	644.622	657.495	657.989	93.161	60.712	18.556	564.828	0	70.8	753.12	4.1
2024-06-10	11:09:00	608.061	621.847	617.629	88.311	62.287	18.684	529.318	0	84.7	753.1	3.5
2024-06-10	11:10:00	685.578	700.047	692.611	98.14	61.205	18.855	594.471	0	71.5	753.2	5.2
2024-06-10	11:11:00	495.723	507.482	505.339	72.729	60.18	18.898	432.61	0	77.7	753.06	5.2
2024-06-10	11:12:00	466.57	477.221	475.683	68.71	59.526	18.77	406.974	0	64.9	753.03	5.4
2024-06-10	11:13:00	467.498	477.481	476.864	68.575	62.409	18.684	408.289	0	84.5	753.1	4.1
2024-06-10	11:14:00	493.848	502.789	502.083	71.62	60.972	18.855	430.464	0	67.3	753.11	3
2024-06-10	11:15:00	486.825	495.228	494.96	70.693	60.706	18.997	424.266	0	77.1	753.04	4.3
2024-06-10	11:16:00	493.567	504.263	503.058	71.902	60.344	19.082	431.156	0	88.5	753.13	3.3
2024-06-10	11:17:00	493.229	504.429	502.755	71.897	60.848	19.095	430.857	0	71.7	753.1	4.6
2024-06-10	11:18:00	489.387	500.551	498.917	71.413	60.102	19.095	427.504	0	72.4	753.01	4.9
2024-06-10	11:19:00	477.775	488.575	486.932	70.023	59.516	19.066	416.91	0	78.9	753.03	5.7
2024-06-10	11:20:00	480.727	490.435	488.484	70.562	59.205	18.783	417.923	0	75.3	753.07	6.2
2024-06-10	11:21:00	463.656	472.754	471.119	67.627	60.743	18.74	403.492	0	72.3	753.08	5.1
2024-06-10	11:22:00	443.177	451.971	451.524	64.942	60.724	18.884	386.583	0	82.9	752.92	4.9
2024-06-10	11:23:00	443.619	453.253	452.07	65.098	59.955	18.812	386.972	0	96.5	753.03	4.2
2024-06-10	11:24:00	451.561	459.58	459.236	65.34	61.023	18.871	393.896	0	51.5	753.05	2.9
2024-06-10	11:25:00	467.436	474.614	474.393	67.2	60.468	18.997	407.193	0	68.7	752.99	3.6
2024-06-10	11:26:00	487.083	494.799	493.721	70.066	59.74	18.898	423.656	0	49	752.95	5.1
2024-06-10	11:27:00	497.834	505.912	504.345	71.601	61.042	18.842	432.744	0	58.6	752.83	5.5
2024-06-10	11:28:00	529.106	537.894	534.942	75.778	60.822	18.684	459.164	0	64.1	752.89	4.8
2024-06-10	11:29:00	569.254	577.477	575.671	80.876	61.66	18.684	494.795	0	77.8	752.87	4.3
2024-06-10	11:30:00	486.98	494.085	492.794	69.652	60.381	18.871	423.142	0	70.3	752.85	4.1
2024-06-10	11:31:00	500.594	508.188	507.966	71.279	61.063	18.842	436.687	0	53.9	752.82	3.9
2024-06-10	11:32:00	515.82	524.496	522.323	73.249	61.942	18.967	449.074	0	89.9	752.91	3.4
2024-06-10	11:33:00	480.25	488.528	487.801	68.662	60.666	19.026	419.139	0	73.6	752.84	4
2024-06-10	11:34:00	456.662	465.393	464.593	65.566	61.216	19.01	399.027	0	67.1	752.91	3.5
2024-06-10	11:35:00	452.988	461.731	460.913	64.91	61.576	19.082	396.003	0	65.3	752.87	3.2
2024-06-10	11:36:00	457.09	466.022	465.428	65.686	59.943	19.165	399.742	0	76.5	752.93	3.9
2024-06-10	11:37:00	460.014	469.525	468.243	66.174	60.245	19.151	402.07	0	61.3	752.92	3.2
2024-06-10	11:38:00	457.687	467.267	466.333	66.291	59.264	19.109	400.042	0	58.9	752.77	6.5
2024-06-10	11:39:00	464.699	475.02	473.266	67.702	59.247	18.967	405.565	0	65.4	752.76	6.6
2024-06-10	11:40:00	476.236	487.21	485.359	69.337	60.003	18.783	416.022	0	48	752.88	3.8
2024-06-10	11:41:00	478.987	489.741	488.563	69.353	60.354	18.855	419.21	0	48.1	752.85	3.9
2024-06-10	11:42:00	453.023	463.826	462.512	65.854	60.259	18.911	396.658	0	46.1	752.83	2.7
2024-06-10	11:43:00	444.74	455.416	454.041	64.86	59.682	19.026	389.181	0	89.3	752.81	4.1
2024-06-10	11:44:00	429.832	440.466	438.967	63.026	59.488	18.967	375.942	0	74.7	752.76	5.5
2024-06-10	11:45:00	413.172	423.207	421.976	60.807	59.545	19.039	361.168	0	54.5	752.85	4.4
2024-06-10	11:46:00	398.962	408.566	407.74	59.373	56.279	18.842	348.367	0	58.7	752.83	4.9
2024-06-10	11:47:00	389.493	399.131	398.218	58.358	58.367	18.671	339.86	0	27.1	752.76	4.5
2024-06-10	11:48:00	383.357	392.643	392.053	57.528	58.216	18.74	334.526	0	25.8	752.92	4
2024-06-10	11:49:00	377.012	385.346	385.549	56.452	58.71	18.74	329.097	0	43	752.82	4.2
2024-06-10	11:50:00	371.89	380.156	380.085	55.593	58.574	18.698	324.491	0	36.7	752.83	2.3
2024-06-10	11:51:00	374.427	381.98	382.17	55.934	58.419	18.754	326.236	0	53.1	752.73	4.6
2024-06-10	11:52:00	376.286	384.232	384.717	56.106	60.578	18.77	328.611	0	65.2	752.81	2.3
2024-06-10	11:53:00	382.602	390.288	390.831	56.467	60.112	18.884	334.364	0	39.9	752.75	1.5
2024-06-10	11:54:00	376.378	384.151	384.256	56.001	58.692	19.066	328.255	0	23.2	752.78	4.4
2024-06-10	11:55:00	369.421	376.696	377.041	54.68	59.664	19.264	322.361	0	61	752.75	3
2024-06-10	11:56:00	367.137	374.048	374.718	54.551	58.524	19.392	320.168	0	84.8	752.82	4
2024-06-10	11:57:00	364.81	371.618	372.137	54.346	55.757	19.306	317.79	0	69.6	752.7	6.1
2024-06-10	11:58:00	367.558	374.688	375.246	54.715	58.139	19.181	320.53	0	70.8	752.81	4.1
2024-06-10	11:59:00	389.256	396.024	396.411	57.388	57.259	19.181	339.023	0	63.9	752.71	4.9
2024-06-10	12:00:00	498.717	505.559	506.315	71.227	57.447	19.165	435.089	0	70.7	752.7	4
2024-06-10	12:01:00	588.587	592.664	601.326	83.418	59.072	19.194	517.908	0	70.2	752.74	3.3
2024-06-10	12:02:00	503.189	511.298	508.727	71.459	59.508	19.419	437.268	0	65	752.76	2.8
