		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-02	09:56:00	720.622	734.552	735.942	85.148	76.585	16.107	650.794	0	188.4	752.89	1.9
2024-05-02	09:57:00	723.803	738.271	739.682	85.388	78.519	16.163	654.294	0	191.8	752.78	0.8
2024-05-02	09:58:00	1204.315	1224.248	1225.291	142.374	76.876	16.318	1082.916	0	190.2	752.78	3.4
2024-05-02	09:59:00	1480.746	1503.249	1507.751	174.857	76.693	16.406	1332.894	0	187.1	752.8	2.6
2024-05-02	10:00:00	694.567	709.674	709.474	81.478	77.155	16.545	627.996	0	204.7	752.76	1.8
2024-05-02	10:01:00	737.31	749.659	753.146	86.315	79.867	16.729	666.831	0	204.9	752.78	2.9
2024-05-02	10:02:00	623.042	636.865	637.137	74.066	76.377	16.786	563.071	0	239.3	752.69	3.1
2024-05-02	10:03:00	587.232	599.998	600.174	71.015	74.119	16.7	529.159	0	226.1	752.75	4.3
2024-05-02	10:04:00	606.331	619.386	618.501	72.535	74.221	16.561	545.966	0	247.4	752.66	2.4
2024-05-02	10:05:00	579.607	592.561	591.691	69.475	73.521	16.476	522.216	0	241	752.66	2.8
2024-05-02	10:06:00	593.602	604.379	606.471	71.253	73.42	16.446	535.218	0	224.2	752.66	2
2024-05-02	10:07:00	589.682	601.487	602.313	70.738	73.13	16.446	531.575	0	274.1	752.7	0.6
2024-05-02	10:08:00	664.688	675.1	678.287	78.711	75.051	16.476	599.576	0	304.3	752.64	0.9
2024-05-02	10:09:00	683.382	693.859	697.621	80.689	76.983	16.673	616.932	0	186.5	752.58	1.2
2024-05-02	10:10:00	683.394	696.71	696.23	80.552	73.617	16.94	615.678	0	176.8	752.63	2.2
2024-05-02	10:11:00	563.568	575.648	575.039	67.357	74.486	17.055	507.681	0	206.7	752.52	0.9
2024-05-02	10:12:00	549.57	561.464	561.299	65.99	74.938	17.141	495.309	0	199.1	752.53	2
2024-05-02	10:13:00	547.198	559.523	558.243	65.886	72.21	17.098	492.357	0	185.3	752.5	2.6
2024-05-02	10:14:00	558.964	571.167	569.873	67.342	72.132	17.127	502.531	0	208	752.47	3.9
2024-05-02	10:15:00	556.299	568.782	567.47	66.692	74.402	17.055	500.778	0	206.4	752.52	2.1
2024-05-02	10:16:00	537.264	549.743	548.575	64.805	75.49	17.17	483.77	0	215.7	752.47	3.6
2024-05-02	10:17:00	528.328	541.289	539.308	63.807	70.957	17.127	475.501	0	182.9	752.49	2.5
2024-05-02	10:18:00	517.239	529.704	527.669	62.505	70.612	17.085	465.164	0	191	752.48	2.4
2024-05-02	10:19:00	506.952	519.392	517.646	61.513	71.097	17.042	456.133	0	186.8	752.48	2.1
2024-05-02	10:20:00	505.129	517.135	515.895	60.683	72.004	17.085	455.212	0	250.2	752.49	1.4
2024-05-02	10:21:00	505.089	516.965	515.773	60.266	71.245	17.17	455.506	0	336.2	752.43	0.9
2024-05-02	10:22:00	499.344	510.901	509.457	59.639	70.627	17.338	449.818	0	290.6	752.49	1.1
2024-05-02	10:23:00	492.667	503.848	502.538	58.742	71.935	17.41	443.796	0	280.3	752.39	0.8
2024-05-02	10:24:00	485.203	496.542	495.353	57.98	74.224	17.536	437.373	0	209.2	752.44	2.2
2024-05-02	10:25:00	473.101	485.601	483.304	57.131	69.332	17.424	426.172	0	239	752.47	2.8
2024-05-02	10:26:00	487.797	499.612	497.227	57.729	70.241	17.338	439.498	0	308.9	752.4	1.2
2024-05-02	10:27:00	474.223	485.713	483.715	56.506	72.228	17.381	427.209	0	329.4	752.44	1
2024-05-02	10:28:00	464.09	476.372	474.541	55.419	69.231	17.48	419.122	0	213.6	752.38	1.4
2024-05-02	10:29:00	462.834	475.266	473.285	55.037	69.817	17.48	418.247	0	211.9	752.32	0.9
2024-05-02	10:30:00	463.355	475.765	473.813	55.088	69.99	17.536	418.725	0	216.6	752.37	1.8
2024-05-02	10:31:00	509.827	523.472	519.808	59.809	69.774	17.536	459.999	0	218.5	752.31	1.6
2024-05-02	10:32:00	449.753	461.589	459.104	52.758	69.028	17.579	406.346	0	214.2	752.31	0.9
