		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-04-29	09:59:00	521.754	527.408	522.913	50.006	86.289	14.788	472.907	0	185.5	755.2	1.6
2024-04-29	10:00:00	529.882	535.188	530.882	50.758	85.978	14.847	480.124	0	203.6	755.27	2.2
2024-04-29	10:01:00	540.923	546.346	541.618	51.748	87.269	14.86	489.871	0	171.4	755.26	2.4
2024-04-29	10:02:00	549.313	555.384	550.905	52.625	86.559	14.946	498.279	0	204.7	755.23	2.6
2024-04-29	10:03:00	557.576	563.731	559.345	53.556	87.515	14.959	505.789	0	193.7	755.21	2.9
2024-04-29	10:04:00	557.067	563.429	561.47	53.742	87.562	15.045	507.729	0	178	755.26	2.9
2024-04-29	10:05:00	554.286	560.538	558.499	53.491	87.603	15.114	505.008	0	179.3	755.23	2.3
2024-04-29	10:06:00	556.085	562.657	560.916	53.499	88.632	15.258	507.417	0	208.5	755.19	3.7
2024-04-29	10:07:00	563.717	570.606	568.787	54.722	84.992	15.173	514.065	0	229.8	755.18	4.6
2024-04-29	10:08:00	566.199	574.277	570.994	55.179	83.84	15.141	515.815	0	176.6	755.2	3.2
2024-04-29	10:09:00	568.641	575.628	572.647	55.371	87.162	15.157	517.276	0	183.8	755.19	2.9
2024-04-29	10:10:00	566.553	573.346	571.945	55.014	87.493	15.173	516.931	0	194.6	755.2	1.9
2024-04-29	10:11:00	563.329	569.819	568.558	54.802	86.123	15.215	513.756	0	185.6	755.19	2.4
2024-04-29	10:12:00	551.846	558.026	556.502	53.835	83.491	15.186	502.667	0	181	755.22	2.1
2024-04-29	10:13:00	543.917	550.174	549.012	52.987	87.772	15.229	496.025	0	173.1	755.21	1.4
2024-04-29	10:14:00	531.211	536.852	536.297	51.621	85.752	15.271	484.676	0	160.7	755.17	0.7
2024-04-29	10:15:00	513.106	518.798	518.268	49.94	89.451	15.525	468.327	0	162.4	755.15	2.1
2024-04-29	10:16:00	496.887	503.283	501.686	48.829	84.811	15.512	452.857	0	176.3	755.21	2.8
2024-04-29	10:17:00	477.243	481.095	482.398	47.238	84.109	15.512	435.16	0	199.2	755.25	2.4
2024-04-29	10:18:00	452.816	458.768	456.981	44.827	82.929	15.426	412.154	0	199.3	755.19	1.5
2024-04-29	10:19:00	462.457	468.953	466.833	45.945	83.689	15.44	420.888	0	215.1	755.2	3
2024-04-29	10:20:00	458.794	466.279	463.083	45.615	83.758	15.37	417.468	0	186.3	755.19	2.8
2024-04-29	10:21:00	464.061	471.71	467.963	46.132	85.827	15.426	421.831	0	173.3	755.18	2.5
2024-04-29	10:22:00	462.952	470.023	466.789	46.191	83.166	15.44	420.598	0	179.1	755.2	2.8
2024-04-29	10:23:00	452.189	459.224	456.418	45.068	83.767	15.539	411.35	0	176.1	755.12	2.8
2024-04-29	10:24:00	440.793	447.269	445.51	44.229	83.097	15.555	401.28	0	214.4	755.15	3.7
2024-04-29	10:25:00	431.099	437.253	435.531	43.209	85.401	15.581	392.322	0	208.3	755.14	4.5
2024-04-29	10:26:00	421.663	428.506	425.981	42.77	82.429	15.469	383.211	0	221.8	755.12	3.8
2024-04-29	10:27:00	424.864	432.189	429.555	42.623	85.734	15.525	386.932	0	211.3	755.02	3.1
2024-04-29	10:28:00	428.224	435.629	432.476	43.117	81.863	15.44	389.359	0	207.7	755.03	3
2024-04-29	10:29:00	425.192	432.54	429.323	42.708	84.296	15.384	386.615	0	178.6	755.05	1.8
2024-04-29	10:30:00	421.493	429.082	425.903	42.266	82.833	15.44	383.637	0	176.2	755.08	2.6
2024-04-29	10:31:00	416.714	423.403	421.572	41.712	83.504	15.568	379.86	0	181.8	754.97	3.2
2024-04-29	10:32:00	412.232	418.852	417.364	41.14	86.884	15.768	376.224	0	197.2	754.97	3.4
2024-04-29	10:33:00	408.521	415.766	413.716	41.197	82.374	15.68	372.519	0	227.4	755.01	4
2024-04-29	10:34:00	404.629	412.011	409.897	40.716	84.411	15.68	369.181	0	226.2	755	3.6
2024-04-29	10:35:00	401.234	408.625	406.341	40.538	82.008	15.624	365.803	0	213.7	755.02	4
2024-04-29	10:36:00	396.235	403.586	401.256	39.948	85.839	15.653	361.308	0	219.8	755.03	3.4
2024-04-29	10:37:00	391.301	398.788	396.39	39.299	82.433	15.653	357.091	0	227.3	755.06	1.8
2024-04-29	10:38:00	386.401	393.925	391.525	38.766	82.832	15.667	352.76	0	228.2	755.04	1.9
2024-04-29	10:39:00	381.552	388.824	386.889	38.507	82.026	15.723	348.382	0	233.2	755.06	3.2
2024-04-29	10:40:00	374.7	381.994	379.744	37.595	84.452	15.693	342.149	0	203.3	754.96	2.7
2024-04-29	10:41:00	369.213	376.573	374.326	37.465	81.455	15.667	336.861	0	222.1	754.99	3.1
2024-04-29	10:42:00	364.355	371.306	369.135	37.023	82.52	15.693	332.112	0	189.2	754.94	4.3
2024-04-29	10:43:00	360.829	367.727	365.432	36.643	82.055	15.667	328.789	0	195	754.85	3
2024-04-29	10:44:00	359.702	366.403	364.311	36.431	83.62	15.768	327.88	0	185.9	754.87	3.3
2024-04-29	10:45:00	360.311	366.801	364.748	36.509	81.391	15.667	328.238	0	187.4	754.93	2
2024-04-29	10:46:00	360.156	366.319	365.052	36.547	82.215	15.653	328.505	0	213	754.85	2.9
2024-04-29	10:47:00	358.872	365.277	363.55	36.392	81.194	15.667	327.158	0	188	754.87	2.7
2024-04-29	10:48:00	357.544	363.888	362.45	36.205	84.37	15.752	326.245	0	198.4	754.88	3.9
2024-04-29	10:49:00	354.582	361.037	359.714	36.083	82.563	15.723	323.632	0	211.4	754.85	2.9
2024-04-29	10:50:00	352.95	358.727	358.264	35.792	84.402	15.782	322.472	0	209	754.91	2.8
2024-04-29	10:51:00	351.359	357.518	356.81	35.444	84.875	15.894	321.366	0	227.5	754.88	1.9
