		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-20	09:38:00	784.762	828.221	845.404	110.518	54.778	19.915	734.886	0	74.4	753.1	7.6
2024-05-20	09:39:00	807.369	871.498	892.04	114.279	54.885	19.859	777.761	0	76.2	753.14	8
2024-05-20	09:40:00	455.23	468.063	467.725	63.438	56.394	19.803	404.287	0	81.5	753.14	5.6
2024-05-20	09:41:00	1108.593	1125.958	1131.575	152.319	56.476	19.915	979.256	0	54.2	753.16	2.8
2024-05-20	09:42:00	1114.55	1132.766	1136.895	152.776	54.724	20.3	984.119	0	76.8	753.03	7.6
2024-05-20	09:43:00	1091.402	1109.195	1112.389	150.002	53.505	20.244	962.387	0	74.6	753	9.3
2024-05-20	09:44:00	1094.995	1112.751	1114.895	150.445	53.846	19.987	964.45	0	71.5	752.98	8.6
2024-05-20	09:45:00	1100.399	1118.973	1120.834	151.178	55.182	19.718	969.655	0	68.2	753.07	9.2
2024-05-20	09:46:00	971.979	939.473	913.219	127.556	56.162	19.859	785.663	0	63.3	753.03	6.2
2024-05-20	09:47:00	1063.021	1079.015	1081.42	145.961	54.425	19.931	935.459	0	71.7	753.06	8.8
2024-05-20	09:48:00	1024.254	1041.35	1044.026	140.484	56.633	19.704	903.541	0	72.5	753.13	5.1
2024-05-20	09:49:00	1010.713	1025.664	1030.252	138.325	57.746	19.734	891.927	0	83.9	753.15	3.4
2024-05-20	09:50:00	1001.74	1017.757	1021.597	137.372	54.894	20.046	884.225	0	31.3	753.1	6.3
2024-05-20	09:51:00	1028.96	1045.161	1049.361	140.857	54.999	20.131	908.504	0	42.6	753.13	4.1
2024-05-20	09:52:00	569.95	556.271	549.159	75.742	54.009	20.244	473.417	0	60.8	753.19	4.7
2024-05-20	09:53:00	430.705	436.342	435.299	59.125	55.144	19.859	376.174	0	70.1	753.19	5.6
2024-05-20	09:54:00	906.484	920.533	922.002	123.215	56.536	19.971	798.787	0	84.2	753.15	4
2024-05-20	09:55:00	938.441	951.491	954.664	127.592	55.246	20.158	827.072	0	46.3	753.19	5.5
2024-05-20	09:56:00	945.5	962.569	962.285	129.435	53.015	20.356	832.85	0	95	753.18	5.9
2024-05-20	09:57:00	961.409	976.836	977.884	131.153	55.318	20.115	846.731	0	80	753.12	6.9
2024-05-20	09:58:00	1021.664	1038.144	1039.956	138.571	56.238	20.385	901.385	0	80.9	753.09	5.9
2024-05-20	09:59:00	1094.257	1102.329	1101.96	147.519	53.177	20.511	954.441	0	64.1	753.03	4.3
2024-05-20	10:00:00	434.794	442.387	441.704	59.421	53.015	20.497	382.283	0	76.2	753.04	7.6
2024-05-20	10:01:00	525.314	537.438	541.231	71.785	53.015	20.385	469.446	0	77	753.21	6.1
2024-05-20	10:02:00	481.433	488.881	486.952	66.18	53.432	20.046	420.773	0	62.4	753.04	7.2
2024-05-20	10:03:00	443.947	452.545	451.412	62.488	54.59	19.734	388.925	0	75.9	753.11	7.2
2024-05-20	10:04:00	1020.007	1047.346	1060.054	141.111	55.996	19.859	918.943	0	74.8	753.12	5.2
2024-05-20	10:05:00	508.17	517.272	516.411	70.856	55.233	19.987	445.555	0	70.5	752.95	7.8
2024-05-20	10:06:00	467.532	480.109	480.358	65.093	54.683	20.172	415.264	0	66.1	753.1	8.3
2024-05-20	10:07:00	403.439	413.033	412.293	57.038	54.097	19.945	355.255	0	70.8	753.1	5.6
2024-05-20	10:08:00	484.216	488.089	489.278	66.811	56.215	19.678	422.467	0	59.7	753.15	4.1
2024-05-20	10:09:00	1202.268	1223.468	1220.26	164.823	54.256	19.816	1055.436	0	87.5	753.05	9.7
2024-05-20	10:10:00	1102.83	1131.207	1131.814	149.351	55.107	19.776	982.463	0	74.1	753.13	7.6
2024-05-20	10:11:00	544.218	546.193	545.74	73.467	54.636	19.872	472.273	0	69.4	753.11	8.3
2024-05-20	10:12:00	1028.88	1047.934	1045.403	139.963	54.189	19.846	905.44	0	78.8	753.07	10.3
2024-05-20	10:13:00	1028.259	1044.71	1042.355	139.012	54.761	19.816	903.343	0	58.3	753.05	7.3
2024-05-20	10:14:00	1023.919	1039.315	1038.925	137.441	55.562	20.369	901.484	0	72.3	753.09	5.2
2024-05-20	10:15:00	1022.498	1038.202	1037.374	137.026	52.608	20.965	900.348	0	87.6	753.14	6.2
2024-05-20	10:16:00	1022.678	1038.009	1036.961	137.194	52.889	20.612	899.767	0	53.6	753.07	5.6
2024-05-20	10:17:00	778.376	681.67	648.691	99.1	52.626	20.767	549.591	0	44.7	753.08	5.7
2024-05-20	10:18:00	820.221	845.981	864.978	110.199	53.817	20.839	754.779	0	75	753.17	5.8
2024-05-20	10:19:00	1006.052	1021.201	1018.69	134.441	53.263	20.852	884.249	0	68.3	753.07	4.9
2024-05-20	10:20:00	983.151	997.947	994.534	131.354	52.31	21.021	863.18	0	46.4	753.09	5.5
2024-05-20	10:21:00	977.698	990.685	987.326	131.104	51.955	20.965	856.222	0	82.6	753.06	6.2
2024-05-20	10:22:00	965.07	981.147	976.744	129.88	52.495	20.596	846.865	0	80.6	753.13	5.4
2024-05-20	10:23:00	996.611	1012.895	1007.826	133.597	52.516	20.724	874.229	0	81.7	753.03	5.5
2024-05-20	10:24:00	977.648	991.786	987.355	130.947	52.463	20.484	856.408	0	63.3	752.99	7.7
2024-05-20	10:25:00	985.538	1001.118	996.508	132.041	53.368	20.54	864.467	0	73.1	753.07	6.4
2024-05-20	10:26:00	1005.013	1020.141	1014.599	135.11	53.057	20.399	879.489	0	74.7	753.02	6.8
2024-05-20	10:27:00	1006.982	1022.435	1017.562	135.25	53.487	20.158	882.312	0	72.1	753.19	6
2024-05-20	10:28:00	1035.725	1049.5	1045.183	138.764	54.16	20.313	906.419	0	73.4	753.19	6.4
2024-05-20	10:29:00	1036.35	1049.884	1045.588	138.594	53.72	20.089	906.995	0	78.7	753.15	4.3
2024-05-20	10:30:00	1059.76	1072.817	1070.758	140.846	55.791	20.342	929.911	0	83.1	753.11	3.1
2024-05-20	10:31:00	448.986	453.666	450.782	60.693	53.56	20.484	390.09	0	64.8	753.04	6.5
2024-05-20	10:32:00	487.381	498.932	499.267	67.048	53.556	20.286	432.218	0	38.1	753.12	5.1
2024-05-20	10:33:00	873.353	929.815	940.236	117.161	53.94	20.115	823.075	0	28.6	753.09	6.2
2024-05-20	10:34:00	1087.578	1103.686	1097.547	145.477	55.397	19.958	952.07	0	52.5	753	6
2024-05-20	10:35:00	1052.684	1067.961	1061.819	140.695	55.497	19.987	921.124	0	84.6	753.19	4.3
2024-05-20	10:36:00	1058.385	1073.07	1068.984	140.424	55.851	19.945	928.56	0	54.7	753.19	1.3
2024-05-20	10:37:00	456.062	464.679	462.698	61.602	54.811	20.059	401.096	0	111	753.04	3.6
2024-05-20	10:38:00	396.83	404.79	404.36	53.627	56.05	20.089	350.733	0	96.5	753.01	4.4
2024-05-20	10:39:00	844.25	852.597	858.469	112.251	54.229	20.399	746.218	0	74.8	753.01	5.2
2024-05-20	10:40:00	1078.676	1093.558	1087.741	143.342	54.555	20.326	944.399	0	69.5	752.96	4.3
2024-05-20	10:41:00	1074.111	1089.103	1081.936	142.556	54.125	20.612	939.38	0	92	752.94	5
2024-05-20	10:42:00	1084.089	1097.525	1090.88	143.321	54.847	20.583	947.559	0	80.3	752.88	3.7
2024-05-20	10:43:00	1087.422	1101.931	1095.808	144.106	54.041	20.74	951.702	0	66.1	752.91	3.6
2024-05-20	10:44:00	1104.322	1118.914	1113.101	145.686	54.879	20.909	967.415	0	114.4	752.9	1.4
2024-05-20	10:45:00	1130.001	1146.516	1134.99	147.163	53.015	21.194	987.828	0	57	752.94	3
2024-05-20	10:46:00	1084.711	1096.384	1089.533	142.653	53.315	21.448	946.88	0	83.5	752.9	4.1
2024-05-20	10:47:00	1150.448	1164.871	1160.204	150.792	52.907	21.517	1009.411	0	64.1	752.96	4.8
2024-05-20	10:48:00	1133.915	1150.308	1140.757	149.073	52.191	21.293	991.684	0	48.3	752.97	3.6
2024-05-20	10:49:00	1084.593	1101.187	1092.661	142.467	55.361	21.293	950.195	0	72.2	752.94	1.9
2024-05-20	10:50:00	1085.877	1102.203	1093.127	143.745	51.076	21.731	949.382	0	75.6	752.74	4.7
2024-05-20	10:51:00	1077.002	1094.552	1091.378	143.193	51.433	21.616	948.186	0	71.2	752.75	6.3
2024-05-20	10:52:00	1061.272	1076.838	1066.674	142.026	50.969	21.448	924.648	0	79.6	752.74	7.6
2024-05-20	10:53:00	1071.534	1088.51	1078.159	143.025	52.234	20.796	935.134	0	79.4	752.84	4.3
2024-05-20	10:54:00	445.319	453.909	451.279	60.683	52.536	20.978	390.596	0	48.9	752.83	6.4
2024-05-20	10:55:00	375.806	383.444	380.608	52.63	51.941	20.839	327.979	0	52.6	752.71	9.8
2024-05-20	10:56:00	377.436	387.096	385.841	53.292	53.035	20.524	332.548	0	83.7	752.78	6.8
2024-05-20	10:57:00	442.869	453.67	453.16	62.33	53.299	20.369	390.83	0	68.6	752.56	8.8
2024-05-20	10:58:00	652.909	670.273	669.723	90.203	54.207	20.089	579.52	0	68.7	752.57	5.1
2024-05-20	10:59:00	519.349	533.106	530.926	71.845	54.509	20.145	459.081	0	72.6	752.63	7.6
2024-05-20	11:00:00	525.76	539.26	536.082	73.132	54.059	20.102	462.95	0	61.5	752.55	7.3
2024-05-20	11:01:00	495.795	505.657	501.581	68.979	53.89	20.059	432.602	0	89.5	752.55	8.2
2024-05-20	11:02:00	1034.815	1057.115	1059.207	137.166	55.584	20.001	922.04	0	70.6	752.6	4.7
2024-05-20	11:03:00	1097.065	1119.554	1118.337	146.996	54.119	20.145	971.34	0	49.3	752.45	6.7
2024-05-20	11:04:00	752.895	765.228	758.215	101.295	55.141	19.902	656.92	0	65.8	752.7	5.3
2024-05-20	11:05:00	1049.098	1063.56	1061.614	140.437	55.474	20.214	921.177	0	84.3	752.61	7.9
2024-05-20	11:06:00	1396.363	1419.39	1411.665	186.542	54.274	20.425	1225.123	0	81.2	752.5	6.1
2024-05-20	11:07:00	599.357	614.237	614.545	80.864	54.752	20.54	533.681	0	66.2	752.6	7.2
2024-05-20	11:08:00	716.498	729.834	721.807	95.637	53.812	20.612	626.17	0	68.1	752.7	8.6
2024-05-20	11:09:00	586.404	597.06	594.168	78.316	54.467	20.852	515.853	0	87.7	752.6	5.4
2024-05-20	11:10:00	510.035	519.226	517.158	68.777	51.793	20.879	448.381	0	71.6	752.49	9.2
2024-05-20	11:11:00	487.779	498.224	496.501	66.075	52.825	20.612	430.426	0	86.5	752.47	6.9
2024-05-20	11:12:00	494.733	506.847	505.789	67.301	53.817	20.399	438.487	0	58.2	752.36	6.4
