		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-06-11	10:24:00	249.46	255.103	255.428	38.861	70.733	17.071	216.567	0	226.6	754.88	4.7
2024-06-11	10:25:00	257.187	263.693	263.549	39.55	70.832	17.071	223.999	0	237.8	754.85	4
2024-06-11	10:26:00	261.294	267.975	268.376	40.316	70.782	17.114	228.06	0	237.2	754.83	3.2
2024-06-11	10:27:00	263.629	270.098	270.54	40.611	71.122	17.213	229.929	0	221	754.84	3.2
2024-06-11	10:28:00	265.536	271.857	271.868	40.948	69.753	17.17	230.92	0	210.5	754.83	2.7
2024-06-11	10:29:00	268.116	274.15	274.444	41.343	70.786	17.183	233.101	0	221.2	754.84	2.5
2024-06-11	10:30:00	276.929	282.953	283.225	42.736	69.346	17.269	240.489	0	205.5	754.74	3.7
2024-06-11	10:31:00	289.744	296.696	296.684	44.901	69.813	17.282	251.783	0	225.5	754.75	3.9
2024-06-11	10:32:00	302.142	310.551	310.176	46.561	70.617	17.197	263.614	0	191.1	754.78	3.2
2024-06-11	10:33:00	306.884	316.346	316.099	47.406	70.699	17.253	268.693	0	205.7	754.74	2.8
2024-06-11	10:34:00	303.216	313.223	313.071	47.451	70.389	17.381	265.619	0	225.1	754.7	4.6
2024-06-11	10:35:00	303.445	313.254	312.803	47.823	70.49	17.312	264.98	0	214.4	754.72	3.3
2024-06-11	10:36:00	310.55	319.79	318.999	48.761	70.539	17.312	270.238	0	191.4	754.69	3.5
2024-06-11	10:37:00	323.855	333.304	332.94	50.955	69.808	17.394	281.985	0	211.3	754.78	3.9
2024-06-11	10:38:00	341.41	351.227	350.719	53.661	70.296	17.325	297.058	0	206.9	754.68	3.3
2024-06-11	10:39:00	363.946	374.06	373.639	56.646	69.738	17.338	316.994	0	223.9	754.7	2.2
2024-06-11	10:40:00	400.615	410.473	410.053	61.441	70.554	17.338	348.612	0	220.4	754.73	2.7
2024-06-11	10:41:00	462.467	473.629	472.706	69.816	70.557	17.368	402.89	0	217.6	754.71	2
2024-06-11	10:42:00	647.902	661.654	659.202	94.961	68.909	17.493	564.241	0	181.1	754.72	2.7
