		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-04-26	10:02:00	543.849	553.945	555.461	70.465	63.878	17.792	484.996	0	21.8	753.5	4
2024-04-26	10:03:00	561.514	572.059	573.338	72.839	63.404	17.736	500.499	0	34.7	753.5	3.9
2024-04-26	10:04:00	693.279	704.292	707.141	88.748	63.727	17.848	618.393	0	14.8	753.49	2.7
2024-04-26	10:05:00	842.542	852.033	859.869	106.595	62.626	17.963	753.273	0	29.9	753.53	2.2
2024-04-26	10:06:00	623.143	634.573	636.034	79.339	62.908	17.891	556.696	0	35.2	753.52	1.5
2024-04-26	10:07:00	661.199	673.039	683.59	83.545	59.877	17.977	600.045	0	343.5	753.48	0.5
2024-04-26	10:08:00	553.671	564.462	566.864	69.804	60.715	18.019	497.06	0	345.8	753.47	0.8
2024-04-26	10:09:00	518.185	527.908	530.034	66.158	60.3	18.075	463.875	0	335.8	753.48	1.7
2024-04-26	10:10:00	571.397	581.796	584.928	72.231	62.218	18.102	512.697	0	358.6	753.5	0.5
2024-04-26	10:11:00	509.943	518.626	520.511	64.993	61.21	18.145	455.517	0	33.7	753.45	2.5
2024-04-26	10:12:00	520.91	528.324	530.933	66.13	64.121	18.201	464.803	0	64.2	753.51	1.4
2024-04-26	10:13:00	531.151	538.42	540.692	67.587	59.934	18.22	473.105	0	15.2	753.5	2.3
2024-04-26	10:14:00	553.418	561.62	563.912	69.903	61.072	18.174	494.009	0	4.8	753.53	0.8
2024-04-26	10:15:00	576.978	585.701	587.669	73.026	59.719	18.201	514.644	0	322.7	753.49	0.4
2024-04-26	10:16:00	671.049	681.194	683.912	84.076	61.925	18.302	599.835	0	62.7	753.53	1.1
2024-04-26	10:17:00	672.146	682.112	685.223	84.787	60.337	18.417	600.436	0	69	753.48	1.3
2024-04-26	10:18:00	840.678	853.346	854.887	105.039	61.554	18.5	749.848	0	67.4	753.48	2.6
2024-04-26	10:19:00	869.176	889.613	881.51	108.905	62.647	18.727	772.605	0	100.4	753.54	1.7
2024-04-26	10:20:00	971.882	982.096	984.961	121.219	63.942	18.997	863.742	0	114	753.47	2.1
2024-04-26	10:21:00	1082.276	1095.412	1099.679	135.155	61.33	19.151	964.524	0	71.3	753.48	2.9
2024-04-26	10:22:00	976.721	987.488	990.354	122.571	58.541	19.082	867.783	0	5.6	753.51	1.1
2024-04-26	10:23:00	1122.442	1146.404	1142.896	141.988	59.815	18.967	1000.908	0	48.2	753.49	2.3
2024-04-26	10:24:00	713.928	731.388	730.137	91.036	58.167	18.997	639.101	0	71	753.52	2.5
2024-04-26	10:25:00	599.587	608.818	612.016	76.711	58.638	19.066	535.305	0	83.9	753.46	1.1
2024-04-26	10:26:00	591.312	601.806	604.847	75.728	58.037	19.237	529.119	0	8.3	753.47	1.9
2024-04-26	10:27:00	741.485	755.362	751.967	93.599	56.281	19.095	658.368	0	15.4	753.48	2.5
2024-04-26	10:28:00	1410.734	1421.152	1420.877	177.165	57.112	18.828	1243.712	0	15.1	753.38	1.8
2024-04-26	10:29:00	776.933	785.032	787.784	98.624	57.045	18.783	689.16	0	16.7	753.49	1.3
2024-04-26	10:30:00	1205.455	1246.799	1238.389	155.162	57.085	18.74	1083.227	0	35.5	753.44	0.6
2024-04-26	10:31:00	1324.72	1334.545	1336.957	166.478	58.002	18.855	1170.479	0	90.8	753.38	0.4
2024-04-26	10:32:00	634.411	661.04	652.217	80.741	58.536	19.026	571.476	0	0	753.46	0
2024-04-26	10:33:00	500.133	509.392	510.034	63.436	60.387	19.224	446.597	0	0	753.35	0
2024-04-26	10:34:00	477.416	484.242	485.929	60.144	57.723	19.507	425.785	0	308.7	753.41	0.7
2024-04-26	10:35:00	505.659	513.319	514.601	63.371	60.286	19.691	451.23	0	148.8	753.4	0.4
2024-04-26	10:36:00	483.645	491.911	491.905	61.728	57.476	19.915	430.177	0	150.4	753.36	1.5
2024-04-26	10:37:00	601.241	610.857	609.622	75.116	54.546	19.888	534.506	0	273.2	753.46	0.7
2024-04-26	10:38:00	495.79	506.738	504.166	64.207	55.832	19.619	439.959	0	31.9	753.4	2.5
2024-04-26	10:39:00	496.301	507.096	504.565	63.991	57.73	19.405	440.574	0	6.4	753.45	1.4
2024-04-26	10:40:00	482.271	493.998	490.186	62.614	55.648	19.28	427.572	0	338.2	753.46	2.3
2024-04-26	10:41:00	451.101	461.097	458.548	58.108	56.876	19.125	400.44	0	323.1	753.42	0.9
2024-04-26	10:42:00	415.614	425.113	423.589	53.788	59.252	19.109	369.801	0	59	753.39	1.2
2024-04-26	10:43:00	392.216	402.645	400.391	51.485	57.68	19.138	348.906	0	114.7	753.31	2.1
2024-04-26	10:44:00	396.906	407.13	404.944	51.616	56.76	19.138	353.328	0	92.9	753.34	3
2024-04-26	10:45:00	391.61	399.974	398.104	50.811	55.613	19.039	347.293	0	79.1	753.44	1.4
2024-04-26	10:46:00	407.938	417.257	415.464	53.385	57.306	18.997	362.078	0	95.1	753.38	2.4
2024-04-26	10:47:00	426.118	437.384	435.722	55.806	57.558	18.997	379.916	0	33.3	753.34	3.2
2024-04-26	10:48:00	448.629	460.42	459.301	59.194	56.4	19.066	400.107	0	77.9	753.41	4.1
2024-04-26	10:49:00	490.072	502.672	500.736	64.007	59.041	18.954	436.729	0	80	753.33	2.9
2024-04-26	10:50:00	507.243	521.5	518.629	66.212	58.583	19.181	452.417	0	98.8	753.3	3.8
2024-04-26	10:51:00	468.585	482.809	480.449	62.018	56.913	19.109	418.431	0	84.3	753.26	3.2
2024-04-26	10:52:00	477.481	489.465	488.99	62.521	56.652	19.165	426.47	0	65.3	753.24	4
2024-04-26	10:53:00	496.968	509.339	508.649	65.465	57.456	19.264	443.184	0	99.4	753.32	4.3
2024-04-26	10:54:00	539.322	550.26	550.723	71.268	57.47	19.405	479.455	0	114.5	753.3	4.8
2024-04-26	10:55:00	823.559	860.979	847.288	105.975	59.055	19.25	741.313	0	105.1	753.21	4.6
2024-04-26	10:56:00	615.931	631.427	627.853	79.638	57.288	19.322	548.215	0	110.5	753.28	3.6
2024-04-26	10:57:00	515.68	524.862	526.11	66.974	55.959	19.349	459.136	0	67.6	753.35	4.5
2024-04-26	10:58:00	524.991	532.059	534.145	67.866	57.16	19.138	466.279	0	84.6	753.32	2.2
2024-04-26	10:59:00	602.933	608.944	612.267	77.852	58.043	19.264	534.414	0	126.4	753.31	2.9
2024-04-26	11:00:00	1509.185	1511.033	1514.305	190.633	59.952	19.437	1323.672	0	96.4	753.24	2.6
2024-04-26	11:01:00	1552.83	1557.197	1562.162	195.941	59.018	19.619	1366.222	0	98.2	753.23	2
2024-04-26	11:02:00	929.226	948.817	947.204	116.234	55.255	20.059	830.97	0	45.5	753.22	1.8
2024-04-26	11:03:00	667.315	680.531	683.656	84.635	55.071	20.102	599.022	0	53.2	753.24	0.8
2024-04-26	11:04:00	645.768	661.168	662.343	83.648	54.586	20.102	578.695	0	110.5	753.22	3.7
2024-04-26	11:05:00	712.175	724.522	726.566	91.758	55.535	19.704	634.808	0	111.9	753.1	3.2
2024-04-26	11:06:00	722.091	738.428	738.018	93.231	57.982	19.563	644.788	0	65.4	753.18	4.2
2024-04-26	11:07:00	771.947	782.499	783.06	100.241	58.641	19.776	682.819	0	106.1	753.09	4.5
2024-04-26	11:08:00	886.169	899.797	896.448	113.999	55.773	19.605	782.449	0	138.8	753.17	2.6
2024-04-26	11:09:00	831.541	856.578	847.839	107.663	58.817	19.549	740.176	0	90.4	753.1	3.1
2024-04-26	11:10:00	1063.288	1072.998	1061.706	132.219	56.4	19.592	929.487	0	54.4	753.15	1.3
2024-04-26	11:11:00	848.336	855.213	856.228	106.429	57.48	19.648	749.799	0	86.4	753.11	3
2024-04-26	11:12:00	701.938	719.831	717.268	90.459	55.313	19.958	626.809	0	78.3	753.11	5.2
2024-04-26	11:13:00	610.461	625.792	625.567	80.34	56.797	19.662	545.227	0	66.6	753.15	3.9
2024-04-26	11:14:00	593.877	606.881	606.955	77.9	56.931	19.619	529.055	0	113.6	753.17	2.9
2024-04-26	11:15:00	585.143	598.108	597.635	76.753	57.059	19.718	520.881	0	92.8	753.04	3.8
2024-04-26	11:16:00	651.148	659.815	660.744	84.891	56.794	19.635	575.854	0	116.1	753	2.5
2024-04-26	11:17:00	824.25	834.306	833.689	105.758	57.022	19.648	727.931	0	79.9	753.03	4.2
2024-04-26	11:18:00	1181.998	1219.036	1198.774	151.345	56.752	19.464	1047.429	0	74.2	753.02	4.9
2024-04-26	11:19:00	971.054	989.026	981.199	123.454	58.03	19.507	857.745	0	91.2	753.11	1.6
2024-04-26	11:20:00	890.923	924.269	908.707	114.115	58.353	19.648	794.593	0	68.9	753.01	3.3
2024-04-26	11:21:00	801.199	823.862	819.117	103.834	57.85	19.635	715.284	0	80.1	753.07	4.8
2024-04-26	11:22:00	665.769	680.411	679.692	86.639	57.48	19.747	593.053	0	66.6	752.96	5.3
2024-04-26	11:23:00	774.802	789.231	786.226	98.962	59.259	19.536	687.264	0	78.6	752.98	2.4
2024-04-26	11:24:00	726.037	740.913	739.437	94.062	58.381	19.734	645.375	0	66.4	752.99	2.6
2024-04-26	11:25:00	673.122	690.86	686.992	88.031	59.256	19.734	598.961	0	91.9	752.92	4.6
2024-04-26	11:26:00	630.465	646.038	643.684	82.807	57.892	19.859	560.877	0	88.9	752.93	5
2024-04-26	11:27:00	591.938	606.967	604.905	78.621	56.618	19.48	526.284	0	65.9	752.95	6.5
2024-04-26	11:28:00	553.951	569.372	567.469	73.87	57.86	19.181	493.599	0	53.4	753.01	3
2024-04-26	11:29:00	534.556	548.639	548.058	71.345	58.706	19.306	476.713	0	78	752.97	4.2
2024-04-26	11:30:00	522.053	536.328	536.054	69.575	58.188	19.48	466.479	0	70.8	753.04	3.6
2024-04-26	11:31:00	519.96	533.183	533.844	69.076	56.664	19.536	464.768	0	74.6	752.96	4.2
2024-04-26	11:32:00	543.063	556.652	556.447	71.979	58.075	19.362	484.468	0	70.2	752.89	4.7
2024-04-26	11:33:00	528.283	543.154	543.567	70.514	58.609	19.151	473.053	0	60.1	752.82	3.8
2024-04-26	11:34:00	549.11	564.445	564.222	73.706	57.616	19.349	490.516	0	84.2	752.73	6.3
2024-04-26	11:35:00	575.924	590.859	590.495	76.128	57.442	19.336	514.367	0	80.8	752.9	3
2024-04-26	11:36:00	589.927	605.636	605.087	77.337	58.08	19.336	527.75	0	70.6	752.84	2.3
2024-04-26	11:37:00	604.439	620.668	620.206	79.7	59.531	19.264	540.505	0	59	752.84	3.3
2024-04-26	11:38:00	610.476	626.512	626.112	80.309	59.348	19.563	545.803	0	76.1	752.78	5.3
2024-04-26	11:39:00	659.976	673.344	674.037	87.386	57.346	19.619	586.651	0	76.5	752.82	5.9
2024-04-26	11:40:00	1493.895	1507.403	1509.008	190.04	57.155	19.563	1318.968	0	78.3	752.77	6.7
2024-04-26	11:41:00	648.061	664.878	663.793	85.011	57.952	19.605	578.781	0	76.7	752.8	5.2
2024-04-26	11:42:00	626.834	643.534	642.689	82.703	57.151	19.635	559.985	0	73.4	752.78	4.2
2024-04-26	11:43:00	597.142	612.212	611.769	79.278	57.209	19.76	532.491	0	107.9	752.81	4.7
2024-04-26	11:44:00	756.326	763.679	763.731	96.432	56.537	19.902	667.299	0	84.4	752.78	3.4
2024-04-26	11:45:00	780.493	797.603	794.646	100.838	54.486	19.958	693.809	0	81.5	752.74	5.5
2024-04-26	11:46:00	676.051	698.267	692.017	88.625	54.068	19.931	603.392	0	92.4	752.8	6.8
2024-04-26	11:47:00	616.322	630.798	629.733	81.135	55.606	19.931	548.598	0	109.4	752.71	5.3
2024-04-26	11:48:00	625.842	637.724	637.278	81.668	55.68	19.987	555.61	0	80.7	752.7	6.1
2024-04-26	11:49:00	689.562	700.585	700.029	89.798	55.764	20.073	610.231	0	103.2	752.67	3.8
2024-04-26	11:50:00	840.401	874.086	863.19	108.695	55.84	20.115	754.495	0	83.8	752.66	4.9
2024-04-26	11:51:00	719.584	732.836	731.902	93.571	54.952	19.902	638.331	0	72.4	752.68	3.9
2024-04-26	11:52:00	709.232	722.996	722.986	92.487	54.944	19.734	630.499	0	46.5	752.7	0.6
2024-04-26	11:53:00	836.807	836.181	838.218	107.276	56.116	19.734	730.942	0	93	752.68	5.3
2024-04-26	11:54:00	1326.583	1346.268	1345.454	168.806	57.1	19.931	1176.648	0	80.9	752.75	4.9
2024-04-26	11:55:00	662.3	678.89	677.442	86.604	54.256	19.971	590.838	0	76.9	752.65	5.6
2024-04-26	11:56:00	622.953	638.619	638.083	81.39	57.572	19.872	556.693	0	78.4	752.72	2
2024-04-26	11:57:00	800.558	827.039	809.786	102.523	56.478	20.115	707.264	0	95.6	752.68	3
2024-04-26	11:58:00	984.552	992.443	988.564	124.485	53.91	20.313	864.08	0	98.6	752.59	5.5
2024-04-26	11:59:00	861.281	884.09	877.126	110.654	54.459	20.172	766.472	0	107.1	752.61	5.1
2024-04-26	12:00:00	1076.163	1091.004	1087.837	136.216	55.689	20.385	951.621	0	85.5	752.64	2.7
2024-04-26	12:01:00	1166.167	1192.579	1181.511	147.657	55.304	20.612	1033.854	0	77.8	752.65	2.5
2024-04-26	12:02:00	1188.789	1212.983	1201.924	150.923	52.948	20.78	1051.001	0	94.6	752.6	3.6
2024-04-26	12:03:00	937.045	956.794	950.712	119.365	53.827	20.567	831.347	0	61.9	752.51	3.3
2024-04-26	12:04:00	847.362	863.723	860.73	108.869	55.214	20.145	751.86	0	70.5	752.63	3.8
2024-04-26	12:05:00	849.397	863.636	860.827	109.187	53.157	20.089	751.64	0	122	752.41	2.9
2024-04-26	12:06:00	952.829	966.701	962.37	121.337	53.652	20.115	841.033	0	80.1	752.44	5.6
2024-04-26	12:07:00	1072.939	1086.072	1080.276	136.519	52.439	20.014	943.757	0	68.3	752.48	6.3
2024-04-26	12:08:00	1142.282	1158.442	1151.152	145.251	53.51	19.945	1005.901	0	95.4	752.47	4.5
2024-04-26	12:09:00	1127.897	1141.448	1137.372	143.182	53.089	20.145	994.19	0	86.9	752.49	5.2
2024-04-26	12:10:00	1201.404	1216.235	1209.402	151.228	54.984	20.158	1058.174	0	69.3	752.48	3.1
2024-04-26	12:11:00	1150.557	1170.051	1160.511	145.469	53.102	20.201	1015.042	0	56.4	752.42	1.4
2024-04-26	12:12:00	1291.436	1273.846	1287.47	161.961	54.216	20.257	1125.509	0	101.4	752.34	4.7
2024-04-26	12:13:00	1502.461	1529.494	1512.775	189.935	53.031	20.201	1322.84	0	112.1	752.41	2.1
2024-04-26	12:14:00	1312.804	1331.932	1318.013	165.174	53.456	20.3	1152.839	0	79.2	752.37	4.1
2024-04-26	12:15:00	790.21	810.614	803.347	101.712	53.835	20.583	701.636	0	92.6	752.33	6.3
2024-04-26	12:16:00	898.054	914.824	909.244	114.184	53.063	20.567	795.06	0	110.6	752.22	4.9
2024-04-26	12:17:00	800.567	818.827	812.443	101.947	53.134	20.655	710.496	0	96.9	752.29	4.5
2024-04-26	12:18:00	863.349	876.935	871.123	108.784	51.717	20.612	762.338	0	74.2	752.2	5.5
2024-04-26	12:19:00	790.185	813.884	803.234	99.737	52.861	20.612	703.497	0	83.7	752.34	4
2024-04-26	12:20:00	559.485	571.789	570.029	72.732	51.671	20.823	497.297	0	83	752.22	3.3
2024-04-26	12:21:00	528.676	540.478	538.486	69.831	49.758	20.567	468.655	0	113.7	752.21	3.3
2024-04-26	12:22:00	501.876	511.844	511.335	66.03	51.415	20.369	445.305	0	96.6	752.16	2.1
2024-04-26	12:23:00	499.669	509.356	508.525	66.646	51.685	20.286	441.878	0	76.7	752.09	6.7
2024-04-26	12:24:00	489.392	500.327	498.397	65.846	52.191	20.115	432.551	0	110.5	752.21	4.3
2024-04-26	12:25:00	486.823	497.331	495.698	65.258	53.855	19.971	430.441	0	108	752.08	4.7
2024-04-26	12:26:00	487.65	497.811	496.906	64.768	54.555	20.201	432.138	0	88.5	752.15	3.7
2024-04-26	12:27:00	492.838	502.773	502.322	65.146	55.355	20.244	437.176	0	96.3	752.03	4.1
2024-04-26	12:28:00	507.981	516.752	517.021	66.99	53.594	20.313	450.031	0	70.3	752.08	4.7
2024-04-26	12:29:00	516.339	525.978	525.974	67.6	54.711	20.172	458.374	0	67.7	752.08	2.9
2024-04-26	12:30:00	519.001	529.21	529.326	67.952	56.285	20.214	461.374	0	75.9	752.03	2.2
2024-04-26	12:31:00	530.073	540.854	540.608	69.481	55.84	20.244	471.127	0	75.6	751.97	2.3
2024-04-26	12:32:00	544.354	555.006	555.245	71.172	54.001	20.455	484.073	0	64.3	751.96	3.4
2024-04-26	12:33:00	559.146	570.859	570.118	73.193	53.885	20.286	496.924	0	29.1	751.96	2.8
2024-04-26	12:34:00	576.259	588.41	587.389	75.159	54.706	20.425	512.231	0	96	751.98	2.5
2024-04-26	12:35:00	576.543	589.34	588.057	75.039	52.961	20.3	513.018	0	61.7	751.9	2
2024-04-26	12:36:00	568.978	583.15	581.238	74.453	54.572	20.3	506.786	0	90.4	751.88	3.9
2024-04-26	12:37:00	566.524	581.89	579.171	74.59	54.769	20.356	504.581	0	98.1	751.86	4.1
2024-04-26	12:38:00	604.648	620.524	616.659	78.718	54.187	20.468	537.941	0	82.7	751.81	4
2024-04-26	12:39:00	721.13	734.943	731.522	91.627	53.685	20.385	639.895	0	57.9	751.89	4.3
2024-04-26	12:40:00	626.925	643.271	639.221	81.415	53.809	20.356	557.807	0	110.6	751.93	2.2
2024-04-26	12:41:00	640.515	656.281	652.724	82.4	53.923	20.188	570.324	0	105.5	751.88	1
2024-04-26	12:42:00	679.956	698.696	693.019	86.545	52.806	20.214	606.474	0	114.2	751.85	1.5
2024-04-26	12:43:00	629.226	646.441	642.42	80.644	54.702	20.369	561.776	0	41.8	751.86	1.9
2024-04-26	12:44:00	650.024	666.535	662.741	83.824	51.973	20.511	578.918	0	80.2	751.7	5.8
2024-04-26	12:45:00	681.452	699.851	695.052	88.106	53.437	20.326	606.946	0	69.4	751.68	4.9
2024-04-26	12:46:00	701.643	723.112	716.888	90.198	54.087	20.188	626.69	0	62.7	751.74	3.5
2024-04-26	12:47:00	708.149	726.863	721.33	90.907	53.818	20.286	630.423	0	77.5	751.69	6
2024-04-26	12:48:00	681.854	702.348	697.214	87.299	55.205	20.412	609.914	0	57.2	751.61	2.5
2024-04-26	12:49:00	658.953	678.283	674.132	85.569	53.402	20.698	588.563	0	75.7	751.56	4.7
2024-04-26	12:50:00	696.229	717.406	711.768	89.969	54.106	20.625	621.798	0	96	751.59	5.5
2024-04-26	12:51:00	693.067	712.359	708.329	89.975	52.806	20.567	618.354	0	68.1	751.65	5.3
2024-04-26	12:52:00	749.153	770.479	765.675	95.82	54.77	20.484	669.855	0	85	751.65	5.1
2024-04-26	12:53:00	746.425	767.339	762.686	95.578	53.931	20.668	667.108	0	56.5	751.54	3
2024-04-26	12:54:00	1201.844	1229.214	1210.659	149.149	54.615	20.642	1061.51	0	54.5	751.68	3.6
2024-04-26	12:55:00	1108.35	1139.39	1135.076	139.606	54.111	20.524	995.469	0	65.2	751.62	2
2024-04-26	12:56:00	1083.977	1098.512	1103.368	135.774	54.435	20.655	967.594	0	77.6	751.57	5.4
2024-04-26	12:57:00	1136.208	1163.561	1153.386	142.498	53.936	20.922	1010.888	0	72.5	751.52	5.2
2024-04-26	12:58:00	1278.092	1297.516	1296.732	160.593	53.731	20.711	1136.139	0	64.7	751.51	6.1
2024-04-26	12:59:00	1131.399	1158.945	1149.48	140.633	52.944	20.823	1008.847	0	73.4	751.45	7
2024-04-26	13:00:00	1186.385	1212.303	1197.343	146.29	53.402	20.724	1051.053	0	75.2	751.37	7.2
2024-04-26	13:01:00	1045.226	1077.387	1067.094	129.655	53.679	20.852	937.439	0	57.4	751.51	4.9
2024-04-26	13:02:00	696.872	714.164	710.65	86.425	53.173	21.234	624.225	0	64.1	751.5	4.4
2024-04-26	13:03:00	613.833	630.235	628.001	77.144	54.363	21.234	550.857	0	72.6	751.41	3.9
2024-04-26	13:04:00	604.735	619.928	617.36	76.453	53.052	21.077	540.907	0	69.3	751.4	6
2024-04-26	13:05:00	604.284	621.026	618.217	76.407	54.088	21.037	541.811	0	78.2	751.47	4.1
2024-04-26	13:06:00	623.736	639.405	637.342	79.132	52.367	20.909	558.21	0	76.4	751.35	6.7
2024-04-26	13:07:00	582.843	601.49	598.409	74.854	53.044	20.511	523.556	0	58.8	751.39	4.3
2024-04-26	13:08:00	631.753	652.071	645.84	80.141	53.803	20.567	565.699	0	78.1	751.37	6.5
2024-04-26	13:09:00	605.455	624.454	620.723	76.553	55.162	20.484	544.17	0	85.2	751.45	3.4
2024-04-26	13:10:00	570.778	587.507	584.435	72.382	54.338	20.54	512.053	0	102.5	751.36	3.7
2024-04-26	13:11:00	552.427	569.286	566.455	69.995	53.968	20.511	496.46	0	72.5	751.39	5
2024-04-26	13:12:00	499.958	516.383	514.14	64.091	54.518	20.511	450.049	0	77.3	751.33	5.4
2024-04-26	13:13:00	472.429	486.123	484.361	61.044	54.201	20.3	423.317	0	90.4	751.25	5.8
2024-04-26	13:14:00	447.763	458.933	458.407	57.314	54.746	20.342	401.093	0	76.1	751.46	5.1
2024-04-26	13:15:00	422.907	432.373	432.259	54.324	54.175	20.369	377.935	0	78.3	751.34	4.6
2024-04-26	13:16:00	400.347	408.328	409.033	51.16	54.102	20.441	357.874	0	73.7	751.34	4.2
2024-04-26	13:17:00	382.412	390.086	390.636	48.952	54.102	20.441	341.684	0	80.4	751.35	3.8
2024-04-26	13:18:00	367.265	374.866	375.182	47.458	54.129	20.399	327.723	0	130.3	751.36	3.7
2024-04-26	13:19:00	360.796	367.789	368.382	47.238	54.778	20.145	321.144	0	145.4	751.36	4.4
2024-04-26	13:20:00	356.741	364.365	364.149	47.851	54.879	19.931	316.297	0	142.8	751.35	6.9
2024-04-26	13:21:00	349.941	357.024	357.055	47.051	56.432	19.579	310.004	0	143.7	751.34	6.6
2024-04-26	13:22:00	349.145	355.77	355.93	46.575	58.532	19.293	309.355	0	136.4	751.32	5.6
2024-04-26	13:23:00	329.124	336.124	336.215	43.087	59.929	19.138	293.128	0	129.6	751.38	3
2024-04-26	13:24:00	318.214	324.178	324.431	42.209	60.18	19.039	282.222	0	149.9	751.36	4.8
2024-04-26	13:25:00	307.309	314.799	313.156	39.615	59.9	18.855	273.541	0	166.6	751.39	2.6
2024-04-26	13:26:00	299.316	305.79	304.063	38.366	62.351	18.698	265.697	0	117.1	751.42	3.1
2024-04-26	13:27:00	291.387	295.951	296.082	36.749	66.265	18.641	259.333	0	96.2	751.35	2.5
2024-04-26	13:28:00	282.837	286.94	286.893	36.404	64.237	18.543	250.489	0	83.6	751.32	3.2
2024-04-26	13:29:00	271.169	276.222	275.874	35.052	63.091	18.417	240.821	0	81.2	751.32	3.7
2024-04-26	13:30:00	265.167	270.657	268.922	33.309	61.628	18.26	235.613	0	83.6	751.39	3.2
2024-04-26	13:31:00	264.509	271.819	268.235	33.68	61.905	18.145	234.555	0	94.5	751.4	3.4
2024-04-26	13:32:00	266.505	270.564	269.664	33.639	67.817	18.059	236.026	0	69.3	751.33	2.3
2024-04-26	13:33:00	269.079	274.051	272.968	34.65	67.689	17.99	238.318	0	56.2	751.28	2.2
2024-04-26	13:34:00	272.941	277.691	276.918	35.258	65.302	17.977	241.66	0	58.9	751.31	2.6
2024-04-26	13:35:00	275.361	279.98	279.426	35.596	63.801	18.003	243.829	0	64.2	751.32	2.3
