		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-18	09:40:00	829.221	816.443	802.813	104.263	59.829	18.698	698.55	0	112.6	755.14	1.6
2024-05-18	09:41:00	870.393	883.578	890.094	116.977	61.045	18.812	773.117	0	104.1	755.12	2.5
2024-05-18	09:42:00	885.406	897.214	905.497	119.07	59.291	18.855	786.428	0	108.3	755.12	1.6
2024-05-18	09:43:00	830.131	855.377	866.496	113.51	58.948	19.039	752.985	0	66.2	755.11	2.8
2024-05-18	09:44:00	930.304	944.078	951.198	125.125	57.067	19.066	826.073	0	46.5	755.06	2.8
2024-05-18	09:45:00	935.006	949.003	955.749	125.897	57.108	18.941	829.852	0	106.8	755.12	2.2
2024-05-18	09:46:00	953.8	967.7	974.622	128.323	57.557	18.828	846.299	0	149.6	755.12	1.2
2024-05-18	09:47:00	972.322	986.563	991.983	130.747	58.913	19.039	861.236	0	85.7	755.08	3.3
2024-05-18	09:48:00	506.577	517.507	517.294	66.659	58.879	19.01	450.635	0	96.6	755.07	4.1
2024-05-18	09:49:00	293.118	299.366	299.7	39.182	59.645	18.997	260.518	0	104.4	755.07	3.3
2024-05-18	09:50:00	309.599	316.635	318.123	41.485	59.879	18.927	276.638	0	76.5	755.13	1.9
2024-05-18	09:51:00	438.4	448.386	451.686	58.291	58.921	18.927	393.394	0	74.1	755.09	2.2
2024-05-18	09:52:00	427.045	433.654	434.151	57.536	59.374	18.812	376.615	0	68.1	755.01	2.9
2024-05-18	09:53:00	406.475	413.819	414.706	55.315	59.284	18.74	359.391	0	81.4	755.03	2.9
2024-05-18	09:54:00	724.93	741.996	755.587	100.721	59.827	18.727	654.865	0	59.3	754.98	3.2
2024-05-18	09:55:00	1070.121	1084.754	1080.724	142.686	61.023	18.842	938.038	0	72.9	754.99	2.4
2024-05-18	09:56:00	1089.148	1105.716	1110.095	146.922	57.027	18.954	963.174	0	74.3	754.89	3.3
2024-05-18	09:57:00	1061.184	1078.956	1082.079	143.082	56.806	19.01	938.996	0	86.4	754.93	3.8
2024-05-18	09:58:00	1089.432	1108.076	1111.605	146.577	58.477	19.165	965.028	0	106.1	754.87	3.6
2024-05-18	09:59:00	1015.946	1032.12	1031.801	135.478	55.988	19.28	896.323	0	112.8	754.87	3.3
2024-05-18	10:00:00	1005.47	1021.779	1023.5	134.444	58.103	19.109	889.055	0	96	754.83	2.3
2024-05-18	10:01:00	948.539	930.091	883.717	111.707	59.861	19.306	772.01	0	118.4	754.85	1.8
2024-05-18	10:02:00	1023.236	1039.439	1042.391	136.536	57.451	19.718	905.855	0	133.9	754.89	3.3
2024-05-18	10:03:00	343.469	352.064	350.404	46.435	54.943	19.691	303.969	0	113.3	754.83	3.4
2024-05-18	10:04:00	368.974	377.584	376.969	50.069	56.197	19.451	326.9	0	110.9	754.87	2.6
2024-05-18	10:05:00	437.332	447.741	447.912	59.901	57.236	19.392	388.011	0	108.4	754.89	3.8
2024-05-18	10:06:00	847.289	840.061	821.962	106.058	57.36	19.563	715.904	0	102.6	754.83	2.4
2024-05-18	10:07:00	414.894	425.576	423.322	56.041	58.12	19.619	367.28	0	89	754.88	3.9
2024-05-18	10:08:00	442.46	454.129	453.4	59.938	57.563	19.635	393.463	0	94.4	754.91	3.1
2024-05-18	10:09:00	551.689	574.991	586.023	76.78	57.08	19.662	509.243	0	107	754.92	3.4
2024-05-18	10:10:00	383.992	393.946	391.954	52.148	57	19.549	339.806	0	83.3	754.94	3.1
2024-05-18	10:11:00	373.625	384.373	382.689	51.152	57.279	19.579	331.536	0	98.8	754.95	2.9
2024-05-18	10:12:00	391.511	401.156	398.593	53.643	56.499	19.451	344.95	0	105.8	754.82	4.1
2024-05-18	10:13:00	403.845	412.882	410.32	55.238	55.693	19.405	355.082	0	113.7	754.91	3.8
2024-05-18	10:14:00	403.126	412.578	411.561	54.755	57.013	19.194	356.807	0	107.7	754.88	2.1
2024-05-18	10:15:00	404.176	414	412.355	55.61	57.965	19.208	356.745	0	109.2	754.84	5
2024-05-18	10:16:00	402.855	413.147	411.713	55.037	57.695	19.306	356.676	0	91.6	754.88	2.8
2024-05-18	10:17:00	407.596	418.388	417.038	56.047	57.74	19.306	360.991	0	95.9	754.87	2.9
2024-05-18	10:18:00	423.105	433.988	432.755	58.915	55.988	19.25	373.84	0	115.8	754.88	4.9
2024-05-18	10:19:00	495.503	505.067	504.324	66.984	58.49	19.066	437.34	0	111	754.91	3.3
2024-05-18	10:20:00	431.228	441.55	439.172	59.213	57.328	19.082	379.959	0	108.5	754.96	2.6
2024-05-18	10:21:00	393.569	403.072	401.314	54.524	57.636	19.181	346.789	0	107.5	754.95	3.5
2024-05-18	10:22:00	379.219	387.714	387.647	51.735	59.827	19.181	335.911	0	88.9	754.9	2.2
2024-05-18	10:23:00	425.952	430.493	431.175	57.026	58.706	19.181	374.149	0	95.6	754.98	1.8
2024-05-18	10:24:00	404.414	412.899	413.257	54.9	57.572	19.194	358.357	0	95.2	754.89	1.6
2024-05-18	10:25:00	413.844	423.643	424.424	56.034	58.371	19.224	368.39	0	59.5	754.92	1.2
2024-05-18	10:26:00	514.692	525.86	528.862	69.588	59.499	19.378	459.274	0	46.8	754.89	1.2
2024-05-18	10:27:00	449.04	458.243	457.772	60.27	56.949	19.493	397.503	0	33.7	754.89	1
2024-05-18	10:28:00	542.865	552.657	548.858	69.537	55.968	19.648	479.321	0	318.3	754.88	1.2
2024-05-18	10:29:00	374.94	383.508	383.156	50.018	56.876	19.678	333.138	0	0	754.93	0
2024-05-18	10:30:00	343.608	350.983	350.665	46.104	56.006	19.704	304.561	0	24.3	754.87	1.9
2024-05-18	10:31:00	335.191	342.166	342.098	45.239	54.874	19.662	296.859	0	59.5	754.85	2.7
2024-05-18	10:32:00	322.522	330.061	329.452	43.673	55.443	19.579	285.779	0	62.7	754.89	2.5
2024-05-18	10:33:00	308.636	316.756	316.121	41.925	56.578	19.592	274.196	0	83.2	754.87	2.7
2024-05-18	10:34:00	301.326	308.884	307.821	41.805	54.729	19.691	266.016	0	71.3	754.9	7
