		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-04-28	10:00:00	939.882	958.924	956.643	132.804	54.091	20.385	823.839	0	137.4	752.66	1.8
2024-04-28	10:01:00	969.441	987.531	986.602	136.02	57.19	20.399	850.582	0	152	752.72	2.6
2024-04-28	10:02:00	992.608	1008.245	1009.976	139.076	56.192	20.511	870.9	0	171.2	752.68	2.2
2024-04-28	10:03:00	1035.328	1055.629	1053.166	143.73	56.523	20.412	909.435	0	102.4	752.66	1.3
2024-04-28	10:04:00	1059.592	1081.705	1078.028	146.783	56.322	20.425	931.245	0	193.3	752.63	4
2024-04-28	10:05:00	1066.928	1084.755	1084.933	148.028	57.041	20.412	936.904	0	181.2	752.61	3.4
2024-04-28	10:06:00	658.872	612.909	678.016	92.204	56.826	20.23	585.812	0	232.6	752.58	5.4
2024-04-28	10:07:00	311.043	318.423	317.618	41.518	58.87	19.902	276.1	0	240	752.64	3
2024-04-28	10:08:00	293.562	300.074	299.481	40.752	59.009	19.76	258.729	0	230.8	752.63	3.9
2024-04-28	10:09:00	283.347	287.434	287.411	38.511	58.551	19.662	248.9	0	273.2	752.66	2.7
2024-04-28	10:10:00	273.518	278.178	277.282	36.857	58.606	19.619	240.425	0	242	752.61	3.3
2024-04-28	10:11:00	279.835	285.107	284.314	37.793	57.645	19.662	246.521	0	241.4	752.62	2.6
2024-04-28	10:12:00	284.307	289.245	288.977	38.524	58.716	19.619	250.453	0	237.8	752.62	3.1
2024-04-28	10:13:00	281.957	286.488	286.601	38.32	57.378	19.662	248.281	0	249.7	752.56	2.9
2024-04-28	10:14:00	270.977	276.364	276.346	38.061	58.28	19.579	238.285	0	230.8	752.59	4
2024-04-28	10:15:00	274.429	280.499	280.448	38.779	58.638	19.48	241.67	0	227.5	752.65	3.6
2024-04-28	10:16:00	293.98	299.948	300.171	40.004	59.032	19.336	260.167	0	291.6	752.61	2.7
2024-04-28	10:17:00	428.121	435.153	437.381	58.465	59.768	19.451	378.916	0	206	752.57	2
2024-04-28	10:18:00	974.533	982.179	990.404	135.654	56.176	19.549	854.75	0	182.7	752.59	2.3
2024-04-28	10:19:00	1030.686	1047.873	1046.624	142.085	56.925	19.662	904.539	0	225.4	752.5	3.6
2024-04-28	10:20:00	1007.943	1023.94	1024.371	139.542	56.714	19.816	884.829	0	229.4	752.62	3.2
2024-04-28	10:21:00	949.975	968.406	964.406	129.06	57.648	19.888	835.346	0	355.8	752.56	0.7
2024-04-28	10:22:00	934.761	956.463	949.69	127.315	55.281	19.931	822.374	0	223.6	752.52	4.1
2024-04-28	10:23:00	1007.019	1021.844	1022.964	137.449	55.182	19.902	885.515	0	245.2	752.55	2.4
2024-04-28	10:24:00	1036.47	1051.945	1050.605	140.09	53.56	19.945	910.515	0	232.2	752.51	1.5
2024-04-28	10:25:00	1046.875	1060.282	1059.905	139.999	53.02	20.014	919.906	0	231.7	752.43	1.3
2024-04-28	10:26:00	1066.095	1079.663	1077.978	141.601	53.414	20.188	936.377	0	301.8	752.49	0.5
2024-04-28	10:27:00	1079.736	1092.282	1090.666	142.766	54.142	20.3	947.899	0	304.7	752.43	0.7
2024-04-28	10:28:00	1083.877	1096.829	1094.854	143.947	53.269	20.369	950.906	0	262.6	752.41	3.4
2024-04-28	10:29:00	1079.227	1093.519	1090.235	143.709	55.228	20.257	946.526	0	235.1	752.45	3.2
2024-04-28	10:30:00	1085.941	1098.148	1095.851	144.246	54.554	20.158	951.605	0	280.4	752.44	1.7
2024-04-28	10:31:00	1097.211	1109.971	1107.442	145.551	54.541	20.131	961.891	0	263.9	752.39	2.1
2024-04-28	10:32:00	1100.561	1111.074	1110.554	145.18	54.792	20.244	965.373	0	327.3	752.36	1.2
2024-04-28	10:33:00	1095.845	1106.521	1105.018	144.688	54.457	20.468	960.33	0	29.8	752.34	0.7
2024-04-28	10:34:00	1096.477	1106.924	1107.345	144.677	53.621	20.909	962.668	0	233.1	752.23	0.3
2024-04-28	10:35:00	1109.544	1119.437	1119.026	146.423	53.295	21.221	972.603	0	201.6	752.4	3.5
2024-04-28	10:36:00	1114.118	1126.981	1123.011	147.22	52.173	21.077	975.791	0	234.6	752.3	3
2024-04-28	10:37:00	1107.027	1119.623	1115.929	146.698	51.56	20.909	969.231	0	230.9	752.33	2.7
2024-04-28	10:38:00	1099.798	1111.365	1107.404	144.674	52.036	20.78	962.73	0	310.3	752.29	1.6
2024-04-28	10:39:00	1087.2	1097.81	1092.151	143.133	53.658	20.81	949.018	0	239.2	752.23	2.3
2024-04-28	10:40:00	1069.276	1080.158	1077.136	142.878	52.82	21.037	934.258	0	218.4	752.19	5
2024-04-28	10:41:00	1049.29	1060.807	1055.111	139.938	52.367	20.994	915.173	0	193.6	752.26	3.4
2024-04-28	10:42:00	1072.747	1085.397	1078.952	142.424	52.603	20.879	936.529	0	233.5	752.2	3.4
2024-04-28	10:43:00	1088.252	1100.104	1094.205	143.136	52.988	20.909	951.068	0	260.2	752.2	1.7
2024-04-28	10:44:00	1089.835	1100.165	1095.014	143.034	52.59	20.839	951.979	0	301.3	752.16	1
2024-04-28	10:45:00	1098.498	1108.445	1103.062	143.773	51.299	20.909	959.29	0	329.9	752.14	1.3
2024-04-28	10:46:00	1105.326	1113.619	1111.724	144.902	52.083	21.136	966.822	0	63	752.12	1
2024-04-28	10:47:00	1123.928	1132.576	1127.635	146.873	51.827	21.76	980.762	0	117.1	752.04	1.2
2024-04-28	10:48:00	1133.253	1144.061	1138.985	148.035	49.364	22.34	990.95	0	246.5	752.14	1.2
2024-04-28	10:49:00	1140.64	1153.438	1146.921	149.167	47.999	22.057	997.754	0	254.3	752.1	0.8
2024-04-28	10:50:00	1144.952	1155.762	1150.384	149.797	48.941	21.859	1000.587	0	194	752.11	0.9
2024-04-28	10:51:00	1148.894	1160.764	1154.483	150.833	49.469	21.945	1003.65	0	189.4	752.04	2.5
2024-04-28	10:52:00	1155.14	1167.166	1160.047	152.376	46.25	22.083	1007.671	0	199.3	752.09	3.2
2024-04-28	10:53:00	1157.842	1171.287	1162.668	152.517	47.423	21.945	1010.151	0	237.3	751.88	4.6
2024-04-28	10:54:00	1160.453	1173.628	1164.881	152.85	48.616	21.63	1012.031	0	203.7	751.96	3.3
2024-04-28	10:55:00	1165.08	1177.958	1168.647	154.896	45.253	21.448	1013.751	0	210.9	752.02	4.8
2024-04-28	10:56:00	1168.009	1180.277	1171.521	154.02	46.8	21.405	1017.501	0	210.3	752.04	3.2
2024-04-28	10:57:00	1165.588	1177.366	1168.634	153.104	46.762	21.363	1015.53	0	219.8	751.96	1
2024-04-28	10:58:00	1170.629	1182.932	1173.094	153.443	46.7	21.333	1019.651	0	249.8	752.08	2.5
2024-04-28	10:59:00	1172.771	1184.401	1175.805	153.499	47.714	21.293	1022.306	0	259.2	751.96	1.8
2024-04-28	11:00:00	1178.337	1188.916	1180.986	154.311	46.823	21.419	1026.675	0	234.9	751.89	3.3
2024-04-28	11:01:00	1106.671	1124.158	1107.679	145.904	46.95	21.659	961.775	0	257.8	751.97	3.9
2024-04-28	11:02:00	1190.115	1200.97	1191.413	156.154	46.8	21.672	1035.26	0	261.2	751.88	2.7
2024-04-28	11:03:00	1197.572	1209.976	1199.772	157.844	46.836	21.747	1041.928	0	242.4	751.92	4.3
2024-04-28	11:04:00	1209.994	1222.759	1211.948	160.83	45.787	21.672	1051.118	0	196.3	752.02	5.1
2024-04-28	11:05:00	1235.187	1249.176	1237.458	163.507	48.54	21.517	1073.951	0	205	751.9	4.3
2024-04-28	11:06:00	1249.792	1262.317	1251.75	166.524	44.814	21.774	1085.226	0	212.7	751.89	6.8
2024-04-28	11:07:00	1231.969	1246.342	1234.897	163.905	45.741	21.573	1070.992	0	237.5	751.96	4.6
2024-04-28	11:08:00	1233.78	1247.015	1235.897	164.212	46.375	21.616	1071.685	0	204.5	751.89	5.5
2024-04-28	11:09:00	555.605	573.34	558.559	70.814	48.287	21.56	487.745	0	212.7	751.94	4.5
2024-04-28	11:10:00	558.536	589.35	561.274	71.984	47.275	21.718	489.29	0	200.8	752.03	3.8
2024-04-28	11:11:00	680.02	717.87	680.437	87.878	47.222	21.646	592.559	0	160.8	752.02	1.8
2024-04-28	11:12:00	1026.004	1048.381	1027.013	135.651	47.206	21.702	891.362	0	194.7	751.87	4.2
2024-04-28	11:13:00	490.568	503.182	494.475	62.255	48.374	21.646	432.22	0	207.9	751.93	0.7
2024-04-28	11:14:00	951.47	984.71	950.395	124.476	48.039	21.774	825.919	0	116.4	751.91	1.9
2024-04-28	11:15:00	1316.65	1331.103	1318.774	176.016	45.966	22.027	1142.757	0	225	751.88	5.9
2024-04-28	11:16:00	1302.529	1316.878	1305.491	173.516	46.489	22.083	1131.975	0	212.2	751.92	6.3
2024-04-28	11:17:00	1292.164	1308.656	1294.191	171.36	48.511	22.142	1122.831	0	225.4	751.85	6.7
2024-04-28	11:18:00	1180.057	1179.846	1183.477	155.339	46.533	22.369	1028.138	0	203	751.86	6.8
2024-04-28	11:19:00	1047.561	1077.867	1055.019	139.074	46.974	21.929	915.945	0	213.9	751.88	3.9
2024-04-28	11:20:00	1205.401	1201.397	1203.665	156.83	49.211	21.915	1046.835	0	196.5	751.97	4.2
2024-04-28	11:21:00	821.133	830.182	830.469	106.612	46.329	22.156	723.857	0	203.5	751.86	5.1
2024-04-28	11:22:00	372.333	379.416	375.918	47.899	46.901	21.646	328.019	0	208.4	751.79	3.1
2024-04-28	11:23:00	352.073	357.944	355.902	45.225	47	21.547	310.677	0	171	751.8	1.6
2024-04-28	11:24:00	352.823	358.751	356.866	45.267	47.421	21.603	311.599	0	161	751.79	1.1
2024-04-28	11:25:00	351.264	356.851	354.821	45.817	48.548	21.616	309.005	0	182.8	751.85	2.7
2024-04-28	11:26:00	348.306	353.665	351.359	46.252	48.809	21.448	305.107	0	179.8	751.82	3.1
2024-04-28	11:27:00	351.044	356.312	354.56	45.92	49.616	21.363	308.64	0	200.2	751.79	1.9
2024-04-28	11:28:00	361.197	366.511	364.867	48.413	48.696	21.504	316.454	0	202.4	751.73	4.8
2024-04-28	11:29:00	377.276	383.856	382.032	51.288	49.051	21.376	330.744	0	228.6	751.73	4.9
2024-04-28	11:30:00	388.907	395.387	393.89	51.609	49.529	21.208	342.28	0	207.5	751.74	2.6
2024-04-28	11:31:00	398.017	404.475	403.164	52.583	49.803	21.306	350.581	0	191.9	751.74	3.1
2024-04-28	11:32:00	415.463	422.109	420.637	55.235	48.563	21.363	365.402	0	207.7	751.77	3.6
2024-04-28	11:33:00	467.314	476.086	472.456	61.485	48.873	21.432	410.971	0	188.3	751.76	2.7
2024-04-28	11:34:00	736.849	746.662	740.794	95.771	48.297	21.405	645.023	0	195.3	751.82	2.3
2024-04-28	11:35:00	581.884	600.437	586.924	75.735	49.221	21.349	511.189	0	199.2	751.64	2.8
2024-04-28	11:36:00	538.237	545.231	544.748	70.545	47.838	21.718	474.203	0	144.6	751.66	3.2
2024-04-28	11:37:00	466.049	475.631	472.796	61.762	48.026	21.83	411.034	0	157.7	751.62	4
2024-04-28	11:38:00	417.705	425.57	424.613	55.733	47.62	21.731	368.88	0	174.1	751.68	3.6
2024-04-28	11:39:00	396.732	404.898	403.936	52.828	47.852	21.475	351.107	0	176.7	751.7	2.6
2024-04-28	11:40:00	385.05	392.76	392.53	50.867	48.554	21.333	341.663	0	196.6	751.63	1.3
2024-04-28	11:41:00	380.642	387.655	387.726	50.25	50.713	21.363	337.475	0	110.7	751.64	1.7
2024-04-28	11:42:00	381.748	387.59	387.681	51.185	51.688	21.306	336.496	0	110.3	751.59	2.8
2024-04-28	11:43:00	375.654	381.265	381.655	49.866	50.507	21.56	331.789	0	140.4	751.61	1.7
2024-04-28	11:44:00	365.208	371.123	371.465	48.414	50.644	21.504	323.051	0	112.5	751.54	1.8
2024-04-28	11:45:00	351.962	358.308	358.291	47.209	50.605	21.419	311.082	0	151.1	751.56	3
2024-04-28	11:46:00	343.104	349.436	349.464	46.526	50.824	21.349	302.938	0	143.6	751.62	3.1
2024-04-28	11:47:00	332.747	339.377	339.096	44.746	51.844	21.432	294.35	0	121.4	751.62	1.8
2024-04-28	11:48:00	331.698	338.199	338.187	45.374	51.102	21.277	292.813	0	146.6	751.52	2.9
2024-04-28	11:49:00	330.948	337.937	337.344	45.33	51.464	21.25	292.014	0	108.1	751.49	3.6
2024-04-28	11:50:00	327.622	334.152	334.04	44.474	52.558	21.106	289.567	0	112.6	751.5	2.6
2024-04-28	11:51:00	327.77	334.971	334.168	44.83	53.26	20.938	289.338	0	111.2	751.5	3.3
2024-04-28	11:52:00	325.791	333.179	332.81	44.5	53.354	21.093	288.31	0	116.6	751.38	3.3
2024-04-28	11:53:00	321.368	328.951	328.782	43.107	53.45	21.178	285.675	0	123.2	751.5	1.8
