		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-16	09:42:00	783.054	797.219	799.046	104.663	71.323	17.523	694.383	0	265.6	754.33	1.9
2024-05-16	09:43:00	649.375	662.24	662.748	87.396	71.317	17.536	575.353	0	242.8	754.31	1.5
2024-05-16	09:44:00	623.526	636.224	636.018	84.182	71.071	17.565	551.836	0	257	754.3	2.3
2024-05-16	09:45:00	609.705	621.5	622.625	82.759	70.156	17.651	539.866	0	234.8	754.27	1.8
2024-05-16	09:46:00	692.913	706.593	707.474	93.803	68.11	17.75	613.671	0	253.9	754.38	1.5
2024-05-16	09:47:00	756.887	771.153	772.664	102.163	70.847	17.878	670.501	0	168.2	754.31	1.2
2024-05-16	09:48:00	725.031	739.13	740.384	98.128	71.01	18.019	642.257	0	207.8	754.27	2.7
2024-05-16	09:49:00	710.874	725.271	726.089	95.927	71.07	18.059	630.161	0	211.9	754.3	1.7
2024-05-16	09:50:00	718.099	730.88	733.002	97.199	66.401	18.302	635.803	0	150.4	754.31	3.2
2024-05-16	09:51:00	738.048	751.987	752.687	99.679	67.376	18.318	653.008	0	198.8	754.24	1.6
2024-05-16	09:52:00	807.633	823.439	822.206	109.999	65.711	18.289	712.208	0	166.4	754.27	3.2
2024-05-16	09:53:00	819.227	834.134	833.839	110.107	65.412	18.22	723.732	0	171.9	754.28	1.9
2024-05-16	09:54:00	710.946	727.385	724.051	95.937	65.737	18.276	628.114	0	216.5	754.3	0.7
2024-05-16	09:55:00	718.82	734.049	731.785	97.308	65.732	18.26	634.477	0	160.7	754.25	1.6
2024-05-16	09:56:00	690.24	702.433	703.128	92.59	67.55	18.43	610.538	0	133.8	754.25	1
2024-05-16	09:57:00	639.662	653.853	650.83	85.797	65.38	18.754	565.033	0	154.7	754.29	1.3
2024-05-16	09:58:00	616.87	629.667	627.813	83.534	66.045	18.698	544.279	0	173.6	754.19	3.2
2024-05-16	09:59:00	616.82	629.129	627.894	83.327	63.962	18.529	544.568	0	207.9	754.2	2.4
2024-05-16	10:00:00	570.679	583.885	580.692	77.833	64.597	18.444	502.859	0	185.6	754.16	2.5
2024-05-16	10:01:00	560.833	574.899	570.582	77.024	64.986	18.388	493.558	0	174.5	754.08	3.6
2024-05-16	10:02:00	540.11	552.248	549.518	73.58	63.715	18.332	475.938	0	196.4	754.12	1.3
2024-05-16	10:03:00	575.26	584.126	585.58	76.947	62.342	18.417	508.633	0	192.2	754.07	2.2
2024-05-16	10:04:00	531.844	543.23	541.559	72.682	66.121	18.457	468.877	0	201.4	754.03	3.1
2024-05-16	10:05:00	514.773	525.944	523.724	70.767	65.297	18.43	452.957	0	181.4	754.08	3.1
2024-05-16	10:06:00	515.842	527.178	525.504	70.334	66.297	18.473	455.17	0	211.8	754.05	1.8
2024-05-16	10:07:00	547.725	559.128	557.561	74.442	63.118	18.599	483.119	0	171.4	754.11	1.7
2024-05-16	10:08:00	553.032	565.629	562.875	75.045	62.259	18.556	487.83	0	293.1	754.06	1.4
2024-05-16	10:09:00	514.252	526.169	524.306	70.169	62.143	18.5	454.137	0	255.8	754.1	1.2
2024-05-16	10:10:00	494.98	506.703	505.212	67.744	61.672	18.556	437.469	0	209.7	754.09	1.2
2024-05-16	10:11:00	516.514	529.012	527.176	70.595	62.122	18.612	456.581	0	243.1	754.04	0.4
2024-05-16	10:12:00	525.695	537.545	536.672	71.815	61.814	18.783	464.857	0	207.2	754.01	0.7
