		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-04-25	10:03:00	754.055	763.969	767.935	101.51	46.485	20.583	666.424	0	106.1	754.07	5.3
2024-04-25	10:04:00	1048.928	1079.292	1067.365	143.105	46.388	20.23	924.259	0	114.1	754.07	6.7
2024-04-25	10:05:00	807.706	825.959	823.573	109.423	47.925	20.131	714.15	0	104.6	754.09	4.4
2024-04-25	10:06:00	1018.845	1020.559	1037.909	136.394	48.891	20.001	901.514	0	96.8	754.04	5.4
2024-04-25	10:07:00	1066.84	1079.797	1084.108	141.676	49.971	20.073	942.432	0	81.4	754.04	4.1
2024-04-25	10:08:00	1284.744	1295.202	1309.399	171.412	48.513	20.425	1137.987	0	109.2	754.1	3.9
2024-04-25	10:09:00	1345.441	1356.45	1368.202	177.932	48.3	20.965	1190.27	0	78.1	754.19	4.5
2024-04-25	10:10:00	1536.461	1554.173	1563.224	203.909	45.203	21.432	1359.315	0	95.5	754.08	6.6
2024-04-25	10:11:00	1358.019	1404.819	1381.915	179.662	46.771	21.25	1202.253	0	101.4	753.98	6.2
2024-04-25	10:12:00	866.004	886.212	883.065	115.465	45.975	21.194	767.599	0	90.4	754.1	6.2
2024-04-25	10:13:00	1338.757	1357.911	1358.944	177.503	45.944	21.136	1181.441	0	99	754.08	6
2024-04-25	10:14:00	896.912	906.352	913.202	119.04	46.265	21.136	794.161	0	87.4	754.08	5.9
2024-04-25	10:15:00	969.545	983.53	986.401	128.958	46.984	21.021	857.443	0	104.6	754.19	6.2
2024-04-25	10:16:00	948.327	964.374	964.096	126.911	46.411	20.879	837.185	0	98.2	754.14	6.9
2024-04-25	10:17:00	881.197	895.062	897.563	116.795	47.029	20.965	780.768	0	84.2	753.95	4.9
2024-04-25	10:18:00	804.55	823.956	819.721	107.687	46.672	20.711	712.033	0	78.4	754	4.9
2024-04-25	10:19:00	846.812	862.699	862.818	113.64	47.775	20.655	749.177	0	111.3	753.99	8.5
2024-04-25	10:20:00	1185.476	1211.669	1203.704	157.184	47.29	20.711	1046.521	0	85.2	753.95	6.6
2024-04-25	10:21:00	990.921	1013.183	1006.868	130.252	45.752	20.978	876.616	0	96.6	754.02	5.3
2024-04-25	10:22:00	872.965	893.042	888.118	114.678	46.721	20.839	773.44	0	90.5	753.99	4.4
2024-04-25	10:23:00	1451.805	1439.989	1469.633	192.184	47.096	20.596	1277.449	0	83	753.98	5.4
2024-04-25	10:24:00	787.047	800.346	801.675	103.142	48.072	20.78	698.533	0	71.1	754.04	4
2024-04-25	10:25:00	707.604	723.94	722.063	93.434	48.502	20.567	628.629	0	96.3	754	3.9
2024-04-25	10:26:00	718.427	735.962	732.212	97.027	46.478	20.583	635.185	0	94.5	753.85	6.9
2024-04-25	10:27:00	678.362	692.403	692.056	90.58	48.76	20.158	601.476	0	48.8	754.04	6.6
2024-04-25	10:28:00	564.521	578.724	577.414	76.843	47.56	19.971	500.571	0	74.2	754.01	6
2024-04-25	10:29:00	527.448	541.75	541.586	71.714	48.68	19.76	469.872	0	39.7	754	3
2024-04-25	10:30:00	532.717	545.994	545.766	72.128	49.147	19.859	473.638	0	80.5	754.01	5
2024-04-25	10:31:00	561.752	576.29	576.003	77.02	48.621	20.014	498.983	0	105.8	754.04	4.2
2024-04-25	10:32:00	676.213	695.234	690.251	89.161	49.234	20.131	601.09	0	80.2	754.03	4
2024-04-25	10:33:00	621.215	635.098	635.002	83.922	48.772	20.046	551.08	0	74.2	754	7.6
2024-04-25	10:34:00	609.073	623.242	622.474	82.694	48.545	19.888	539.779	0	72.6	754	6.9
2024-04-25	10:35:00	601.539	615.741	615.539	81.167	49.687	19.79	534.373	0	77.3	753.97	5.4
2024-04-25	10:36:00	641.506	657.119	656.251	85.596	50.296	19.902	570.655	0	78.5	753.98	3.5
2024-04-25	10:37:00	596.158	609.247	610.073	79.772	48.346	20.089	530.301	0	75.2	754.01	6.1
2024-04-25	10:38:00	665.766	674.491	679.514	87.391	49.445	19.79	592.123	0	59.1	753.94	3.1
2024-04-25	10:39:00	567.175	581.083	580.807	75.925	49.541	19.888	504.882	0	76.5	753.99	6.7
2024-04-25	10:40:00	564.972	580.311	578.636	76.968	49.529	19.648	501.668	0	84.8	753.85	8.7
2024-04-25	10:41:00	568.567	583.625	582.506	77.075	49.66	19.52	505.431	0	70.3	754.01	7.3
2024-04-25	10:42:00	613.489	628.947	627.007	82.239	49.666	19.52	544.768	0	79	753.73	7.6
2024-04-25	10:43:00	674.158	688.599	687.745	89.2	49.578	19.437	598.544	0	72.7	753.87	7.3
2024-04-25	10:44:00	588.756	603.302	603.274	78.111	50.333	19.678	525.163	0	73.1	753.94	5.7
2024-04-25	10:45:00	559.606	575.289	574.108	75.18	49.657	19.619	498.928	0	86.6	753.9	5.3
2024-04-25	10:46:00	565.23	578.185	578.834	74.79	48.804	19.747	504.044	0	78.1	753.94	7.4
2024-04-25	10:47:00	561.202	574.43	573.994	73.748	49.944	19.76	500.245	0	73.9	753.99	4.6
2024-04-25	10:48:00	554.512	565.794	567.13	72.409	49.628	20.089	494.721	0	79.3	754.01	4.4
2024-04-25	10:49:00	503.278	514.444	515.02	65.99	48.627	20.214	449.03	0	93.2	754.02	4.5
