		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-06-07	10:28:00	423.162	429.775	430.937	59.166	59.163	18.22	371.771	0	63.5	754.73	3.5
2024-06-07	10:29:00	405.601	411.783	413.192	56.829	59.662	18.22	356.363	0	75	754.68	5.3
2024-06-07	10:30:00	389.624	395.703	396.751	54.701	59.864	18.26	342.051	0	89.1	754.68	5.9
2024-06-07	10:31:00	368.871	375.042	376.355	51.961	60.051	18.318	324.395	0	72.2	754.7	6.8
2024-06-07	10:32:00	346.729	353.326	355.029	48.636	60.248	18.302	306.393	0	58.1	754.74	3.2
2024-06-07	10:33:00	334.852	341.198	342.614	47.131	61.026	18.26	295.483	0	67.4	754.77	4.4
2024-06-07	10:34:00	322.98	328.833	330.001	45.504	61.005	18.345	284.497	0	89.1	754.7	4.8
2024-06-07	10:35:00	311.444	316.1	317.92	43.606	60.955	18.246	274.314	0	73.5	754.82	3
2024-06-07	10:36:00	299.536	303.255	305.284	41.793	61.699	18.276	263.491	0	62.3	754.78	3
2024-06-07	10:37:00	287.807	291.306	293.173	40.655	60.46	18.233	252.518	0	74.9	754.71	6.3
2024-06-07	10:38:00	275.097	278.608	280.532	38.802	61.676	18.118	241.73	0	78.4	754.81	5.1
2024-06-07	10:39:00	263.007	265.846	268.184	36.524	62.589	18.145	231.66	0	77.3	754.82	1.2
2024-06-07	10:40:00	248.964	251.933	254.054	35.002	62.496	18.22	219.053	0	97.3	754.82	4.1
2024-06-07	10:41:00	233.124	235.609	237.636	33.202	62.07	18.131	204.435	0	100	754.89	4.7
2024-06-07	10:42:00	217.155	219.317	221.234	31.155	62.688	18.075	190.08	0	94.7	754.91	4
2024-06-07	10:43:00	203.19	204.901	207.164	29.245	61.966	18.102	177.918	0	75.9	755.04	3.3
2024-06-07	10:44:00	188.8	191.185	193.415	27.815	61.605	18.033	165.6	0	87.1	755	3.9
2024-06-07	10:45:00	181.902	184.052	185.818	27.354	61.086	17.891	158.464	0	110.1	755.02	4.6
2024-06-07	10:46:00	184.832	186.052	188.301	27.423	61.838	17.835	160.878	0	79.4	755.02	4
2024-06-07	10:47:00	197.371	198.666	201.025	29.2	62.03	17.835	171.824	0	83	754.97	3.8
2024-06-07	10:48:00	210.878	212.397	214.792	30.938	62.287	17.779	183.854	0	111.2	755.03	1.3
2024-06-07	10:49:00	214.349	216.293	218.409	31.414	63.315	17.835	186.995	0	101.8	755	1.8
2024-06-07	10:50:00	198.75	200.549	203.18	29.851	64.054	17.947	173.329	0	186.1	755.14	3
2024-06-07	10:51:00	178.971	181.187	183.134	28.22	65.67	17.92	154.914	0	206.1	755.13	4.8
2024-06-07	10:52:00	171.9	174.614	175.855	28.035	65.601	17.608	147.819	0	209.2	755.07	4.2
2024-06-07	10:53:00	172.74	176.031	177.116	28.6	66.263	17.41	148.516	0	231.8	755.12	3.9
2024-06-07	10:54:00	177.473	180.732	181.823	28.971	68.268	17.325	152.852	0	208.1	755.12	2.8
2024-06-07	10:55:00	191.38	195.049	196.152	31.414	67.028	17.282	164.737	0	211.8	755.21	3.6
2024-06-07	10:56:00	211.849	216.23	216.698	33.861	68.355	17.183	182.838	0	247.4	755.12	2.4
2024-06-07	10:57:00	243.937	249.074	248.905	38.45	67.866	17.154	210.455	0	250.2	755.08	4.6
2024-06-07	10:58:00	274.806	283.316	282.728	43.007	68.699	17.055	239.721	0	259.2	754.97	5
2024-06-07	10:59:00	305.237	315.157	314.162	47.689	69.234	17.015	266.472	0	220.1	755.05	6.1
2024-06-07	11:00:00	348.317	358.464	356.793	52.357	69.481	17.029	304.437	0	239.7	755.08	4.4
2024-06-07	11:01:00	428.906	436.617	434.518	62.245	69.889	16.956	372.273	0	245.5	755.04	5.3
2024-06-07	11:02:00	458.461	468.112	465.672	66.106	70.562	16.999	399.566	0	246	755.18	4.8
2024-06-07	11:03:00	439.43	451.484	449.301	63.945	69.465	16.94	385.356	0	230	755	4.8
2024-06-07	11:04:00	446.094	459.354	457.267	64.976	70.141	16.898	392.29	0	247.8	755.02	3.8
2024-06-07	11:05:00	508.705	522.987	519.881	73.313	69.765	16.94	446.568	0	239.4	755	4.2
2024-06-07	11:06:00	792.934	813.716	807.694	110.84	70.411	16.858	696.854	0	230.9	754.96	4.5
2024-06-07	11:07:00	994.53	1013.802	1006.119	137.768	71.436	16.858	868.351	0	236.1	754.96	4.5
2024-06-07	11:08:00	477.817	492.265	488.319	68.59	70.704	16.858	419.729	0	226.1	755.03	5.1
2024-06-07	11:09:00	386.575	398.512	395.861	56.55	70.893	16.786	339.311	0	216.5	755.01	5.1
2024-06-07	11:10:00	336.393	346.288	344.166	50.227	71.702	16.799	293.938	0	220.2	754.93	5.4
2024-06-07	11:11:00	302.928	311.837	309.834	45.759	70.005	16.729	264.076	0	223.5	754.94	3.8
2024-06-07	11:12:00	283.379	291.154	289.138	43.078	71.29	16.743	246.059	0	227.6	754.97	4
2024-06-07	11:13:00	261.814	269.582	268.328	39.773	71.436	16.828	228.554	0	263	754.98	2.6
2024-06-07	11:14:00	244.279	252.515	251.618	37.877	70.699	16.94	213.74	0	212.7	754.96	4.3
2024-06-07	11:15:00	228.416	235.64	235.293	35.765	71.83	17.042	199.527	0	211.6	754.95	3.3
2024-06-07	11:16:00	224.901	231.315	231.204	35.633	71.23	17.114	195.572	0	230.4	754.91	4.4
2024-06-07	11:17:00	237.334	243.305	243.377	37.27	69.811	17.098	206.106	0	195	754.99	2
2024-06-07	11:18:00	277.469	282.73	283.096	42.712	69.817	17.141	240.385	0	227.5	754.95	3.7
2024-06-07	11:19:00	356.221	361.405	361.815	53.015	69.257	17.197	308.8	0	209.8	754.98	3.1
2024-06-07	11:20:00	533.78	540.864	538.849	75.801	68.989	17.17	463.048	0	203.4	754.85	2.4
2024-06-07	11:21:00	578.413	589.698	588.614	82.252	69.181	17.154	506.362	0	212.8	754.87	4.9
2024-06-07	11:22:00	733.067	745.369	736.601	101.727	69.518	17.141	634.874	0	236.1	754.98	3.8
2024-06-07	11:23:00	622.476	635.719	633.622	87.831	68.993	17.197	545.791	0	211.4	754.88	2.9
2024-06-07	11:24:00	631.686	644.284	642.077	88.851	69.89	17.213	553.226	0	201	754.83	1.3
2024-06-07	11:25:00	662.474	676.248	674.676	92.363	69.831	17.437	582.313	0	202.9	754.83	2
2024-06-07	11:26:00	552.855	564.501	566.353	77.916	69.062	17.523	488.437	0	211.9	754.81	1.9
2024-06-07	11:27:00	532.763	543.297	543.363	75.219	69.028	17.651	468.143	0	186.5	754.83	2
2024-06-07	11:28:00	1081.615	1098.042	1078.966	148.556	69.367	17.822	930.41	0	205.4	754.88	0.5
2024-06-07	11:29:00	1221.011	1240.731	1231.604	167.261	67.943	18.019	1064.344	0	225.9	754.85	2.6
2024-06-07	11:30:00	1166.93	1192.577	1178.408	159.522	65.413	18.059	1018.886	0	185.6	754.88	1.6
2024-06-07	11:31:00	1178.115	1197.352	1186.245	161.293	65.189	18.089	1024.953	0	229.5	754.85	1.5
2024-06-07	11:32:00	1094.581	1112.416	1086.305	149.071	65.522	18.075	937.234	0	202.2	754.77	1.2
2024-06-07	11:33:00	732.561	746.364	746.752	100.312	66.114	18.174	646.44	0	111.6	754.87	0.5
