		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-29	10:37:00	1026.602	1041.542	1016.123	110.134	72.999	17.312	905.989	0	57	755.18	2.5
2024-05-29	10:38:00	1405.226	1425.486	1401.572	150.679	79.615	17.352	1250.893	0	41.9	755.12	0.9
2024-05-29	10:39:00	1124.816	1149.997	1140.22	120.444	73.347	17.394	1019.776	0	52.9	755.18	1.6
2024-05-29	10:40:00	1242.427	1260.97	1261.065	134.165	73.505	17.467	1126.9	0	67.6	755.15	0.5
2024-05-29	10:41:00	1418.19	1437.819	1416.634	152.688	71.346	17.565	1263.946	0	24.9	755.21	1.4
2024-05-29	10:42:00	1429.869	1450.739	1427.581	153.738	72.567	17.624	1273.843	0	343.2	755.14	0.5
2024-05-29	10:43:00	1418.82	1439.048	1419.865	152.556	75.722	17.848	1267.309	0	112.5	755.14	1.6
2024-05-29	10:44:00	937.748	952.172	945.16	101.684	72.628	17.934	843.476	0	83.2	755.18	0.6
2024-05-29	10:45:00	818.144	833.065	828.734	89.265	81.222	18.131	739.47	0	352.5	755.11	0.6
2024-05-29	10:46:00	1329.571	1346.275	1337.716	143.921	74.683	18.374	1193.795	0	0	755.03	0
2024-05-29	10:47:00	1359.892	1376.758	1351.596	147.143	70.366	18.5	1204.453	0	29.9	755.1	2.2
2024-05-29	10:48:00	1334.183	1360.069	1343.883	142.692	76.826	18.473	1201.192	0	43.1	755.08	1.4
2024-05-29	10:49:00	1253.681	1272.231	1244.3	135.451	72.558	18.641	1108.849	0	126.4	754.93	1.4
2024-05-29	10:50:00	1262.951	1301.006	1287.62	135.249	70.663	18.671	1152.371	0	113.8	755.06	1.3
2024-05-29	10:51:00	1516.267	1533.658	1510.875	163.152	73.368	18.684	1347.723	0	193.8	755	0.4
2024-05-29	10:52:00	733.176	754.271	750.67	81.533	69.33	18.5	669.137	0	189.3	755	1.8
2024-05-29	10:53:00	629.904	646.651	635.542	71.539	77.802	18.174	564.003	0	191.4	754.96	4.5
2024-05-29	10:54:00	468.825	481.248	478.647	55.585	82.417	17.707	423.062	0	196.9	754.94	3.1
2024-05-29	10:55:00	422.059	434.166	430.821	51.469	77.613	17.269	379.352	0	179.5	755.06	3.6
2024-05-29	10:56:00	397.631	406.1	404.48	48.807	79.476	17.071	355.674	0	162.7	755.02	3
2024-05-29	10:57:00	403.116	411.059	410.42	49.152	81.359	17.071	361.268	0	182.4	755.03	3.4
2024-05-29	10:58:00	481.795	489.918	490.329	57.364	79.114	16.999	432.965	0	137.4	754.94	1.3
2024-05-29	10:59:00	650.555	662.481	656.383	75.378	82.85	17.085	581.005	0	150.2	754.96	2.7
2024-05-29	11:00:00	536.69	546.82	545.221	62.118	81.263	17.226	483.103	0	143.5	754.81	2.3
2024-05-29	11:01:00	500.356	511.924	511.385	58.346	82.824	17.48	453.039	0	180.3	754.87	2.4
2024-05-29	11:02:00	508.461	521.122	519.49	59.103	82.653	17.595	460.388	0	152.2	754.9	1.8
2024-05-29	11:03:00	522.379	535.868	534.574	60.65	76.331	17.549	473.924	0	205.7	754.88	1.6
2024-05-29	11:04:00	589.8	604.716	601.192	68.453	76.772	17.507	532.739	0	238.9	754.86	2.3
2024-05-29	11:05:00	951.44	965.203	960.088	105.318	76.108	17.467	854.771	0	229.7	754.9	2.7
2024-05-29	11:06:00	691.687	708.238	699.781	77.506	77.532	17.381	622.275	0	226.6	754.87	1.7
2024-05-29	11:07:00	487.775	500.948	498.424	56.666	78.42	17.394	441.758	0	211.4	754.88	2.3
2024-05-29	11:08:00	467.744	480.708	479.084	55.443	77.889	17.41	423.641	0	225.9	754.88	2.3
2024-05-29	11:09:00	462.234	474.828	474.119	54.836	76.342	17.352	419.283	0	188.6	754.83	0.9
2024-05-29	11:10:00	480.504	493.46	493.291	56.94	78.648	17.41	436.351	0	139.5	754.86	0.8
2024-05-29	11:11:00	527.954	540.312	540.276	61.526	77.778	17.523	478.749	0	204.2	754.96	0.6
2024-05-29	11:12:00	629.38	641.712	641.465	71.467	76.423	17.637	569.998	0	176.8	754.89	0.7
2024-05-29	11:13:00	1029.814	1048.914	1038.971	113.612	79.462	17.835	925.359	0	188.5	754.77	2.4
2024-05-29	11:14:00	732.53	748.904	742.975	82.601	78.263	17.848	660.374	0	155.2	754.81	2.1
2024-05-29	11:15:00	757.955	777.221	765.542	84.991	77.782	17.92	680.551	0	174.6	754.82	2.1
2024-05-29	11:16:00	655.617	665.483	666.307	73.97	83.186	18.003	592.338	0	180.3	754.79	4.3
2024-05-29	11:17:00	608.283	623.635	617.025	68.678	80.492	18.145	548.347	0	173.3	754.78	2.1
2024-05-29	11:18:00	514.216	527.571	522.384	60.472	76.438	18.033	461.912	0	155.5	754.8	3.3
2024-05-29	11:19:00	458.223	471.452	467.166	54.986	79.179	17.891	412.18	0	186.1	754.81	5.1
2024-05-29	11:20:00	451.103	464.945	461.196	55.003	77.723	17.549	406.193	0	156.9	754.87	2.1
2024-05-29	11:21:00	420.335	433.14	430.235	51.829	79.073	17.437	378.406	0	209.3	754.71	5.7
2024-05-29	11:22:00	383.383	394.843	393.39	48.397	78.96	17.325	344.993	0	211.8	754.76	5
2024-05-29	11:23:00	399.97	411.43	410.706	50.12	80.144	17.213	360.586	0	232	754.8	4.1
2024-05-29	11:24:00	487.65	498.304	497.872	59.582	80.671	17.141	438.29	0	221.8	754.73	4.1
2024-05-29	11:25:00	793.713	807.674	801.713	91.7	81.179	17.071	710.013	0	229.4	754.6	5.8
2024-05-29	11:26:00	841.624	859.353	850.89	96.206	81.797	17.029	754.683	0	244.8	754.67	3.5
2024-05-29	11:27:00	764.604	779.416	775.658	87.438	83.881	17.154	688.219	0	234.1	754.67	4.8
2024-05-29	11:28:00	709.687	726.36	719.62	80.369	79.51	17.154	639.251	0	218.2	754.68	3.8
2024-05-29	11:29:00	672.344	689.42	681.513	75.83	80.209	17.269	605.682	0	237.8	754.73	4.6
2024-05-29	11:30:00	399.43	411.769	409.833	47.835	80.219	17.352	361.998	0	198.3	754.65	4.3
2024-05-29	11:31:00	332.669	343.937	342.338	41.008	83.184	17.523	301.33	0	226.5	754.58	6
2024-05-29	11:32:00	303.147	315.105	312.979	38.523	78.896	17.41	274.456	0	217.5	754.57	5.4
2024-05-29	11:33:00	331.847	343.521	340.972	41.598	79.037	17.269	299.374	0	230.3	754.6	5.3
2024-05-29	11:34:00	383.72	394.898	390.435	46.814	78.281	17.154	343.621	0	230.6	754.62	6
2024-05-29	11:35:00	413.283	422.247	419.283	48.686	79.229	17.098	370.597	0	247	754.56	2.9
2024-05-29	11:36:00	665.331	675.009	667.265	71.916	81.515	17.226	595.349	0	235.8	754.59	2.8
2024-05-29	11:37:00	613.9	628.389	620.306	69.267	78.332	17.282	551.039	0	256	754.69	2.9
2024-05-29	11:38:00	392.731	404.826	401.568	46.283	78.538	17.381	355.284	0	221.8	754.6	3.8
2024-05-29	11:39:00	393.797	406.186	404.891	47.198	77.821	17.368	357.693	0	229	754.59	2.7
2024-05-29	11:40:00	467.945	482.253	479.788	54.988	77.688	17.424	424.8	0	237	754.66	1.2
2024-05-29	11:41:00	1113.921	1129.086	1122.618	120.419	77.897	17.565	1002.199	0	236.5	754.58	1.9
2024-05-29	11:42:00	1360.262	1384.631	1365.807	147.021	80.723	17.707	1218.785	0	270.9	754.61	1.4
2024-05-29	11:43:00	1040.745	1062.141	1045.331	115.506	75.887	17.822	929.825	0	271.4	754.58	0.8
2024-05-29	11:44:00	1458.134	1477.825	1464.525	158.328	81.208	18.019	1306.197	0	350.8	754.56	1.2
2024-05-29	11:45:00	532.994	549.023	547.392	60.512	80.375	18.388	486.88	0	297.6	754.59	1.4
2024-05-29	11:46:00	663.255	679.163	675.281	74.379	76.217	18.641	600.903	0	135.3	754.61	1.5
2024-05-29	11:47:00	872.082	883.927	878.043	95.44	71.271	18.77	782.603	0	89.5	754.58	3
2024-05-29	11:48:00	1293.558	1309.893	1297.038	140.027	67.133	18.967	1157.011	0	42.7	754.44	1.2
2024-05-29	11:49:00	1169.968	1189.293	1173.462	126.597	62.378	19.082	1046.865	0	48.6	754.46	4.6
2024-05-29	11:50:00	1005.062	1015.647	1012.042	109.803	63.775	19.181	902.239	0	55	754.41	4.9
2024-05-29	11:51:00	850.904	861.764	857.787	93.159	65.293	19.125	764.628	0	74.1	754.51	4.2
2024-05-29	11:52:00	999.48	1013.348	1007.421	109.399	66.373	19.082	898.022	0	54.4	754.34	2.9
2024-05-29	11:53:00	756.633	773.341	765.774	84.744	67.156	19.165	681.03	0	81.3	754.44	2.9
2024-05-29	11:54:00	792.624	806.318	802.663	87.725	68.947	19.208	714.938	0	78.9	754.47	2.5
2024-05-29	11:55:00	768.761	783.579	777.369	85.061	63.404	19.138	692.308	0	39.6	754.43	2.6
2024-05-29	11:56:00	938.341	952.167	946.38	102.765	67.385	19.264	843.614	0	89.4	754.43	4
2024-05-29	11:57:00	695.469	709.591	704.33	77.959	62.903	19.437	626.371	0	67.8	754.35	5.3
2024-05-29	11:58:00	903.354	914.788	908.895	98.777	63.192	19.451	810.118	0	112.3	754.37	3.3
2024-05-29	11:59:00	1352.588	1368.37	1357.188	147.135	66.602	19.493	1210.053	0	92	754.39	3.4
2024-05-29	12:00:00	844.084	857.69	851.376	93.918	62.711	19.451	757.458	0	132.4	754.21	4.5
2024-05-29	12:01:00	884.711	898.061	890.792	96.674	64.666	19.437	794.119	0	67.1	754.26	5.4
2024-05-29	12:02:00	1323.435	1338.381	1326.441	143.281	64.374	19.362	1183.159	0	41.7	754.35	3.8
2024-05-29	12:03:00	1193.298	1210.269	1196.688	130.292	65.679	19.322	1066.396	0	31.1	754.29	4.9
2024-05-29	12:04:00	1292.906	1312.017	1303.584	144.888	64.455	19.25	1158.696	0	31.3	754.31	2.4
2024-05-29	12:05:00	1200.021	1224.698	1210.242	132.936	68.577	19.264	1077.306	0	70.7	754.31	2.7
2024-05-29	12:06:00	1004.69	1028.088	1014.788	111.674	65.554	19.362	903.114	0	67.6	754.31	2.1
2024-05-29	12:07:00	613.14	628.239	624.42	69.705	63.784	19.349	554.716	0	52.8	754.23	2.9
2024-05-29	12:08:00	693.827	708.692	703.15	77.937	66.498	19.437	625.213	0	25.1	754.26	2.8
2024-05-29	12:09:00	660.341	674.076	669.317	73.872	66.764	19.52	595.444	0	57.6	754.16	2.8
2024-05-29	12:10:00	415.5	427.118	423.83	49.315	63.335	19.635	374.516	0	71.4	754.17	5
2024-05-29	12:11:00	356.755	367.874	365.62	43.352	63.349	19.592	322.268	0	62.2	754.27	2.5
2024-05-29	12:12:00	369.811	380.278	376.392	45.39	62.532	19.306	331.002	0	32.4	754.22	4.3
2024-05-29	12:13:00	422.102	431.275	428.647	50.878	66.457	19.264	377.769	0	98.6	754.27	3.7
2024-05-29	12:14:00	575.471	584.369	579.88	67.114	67.299	19.224	512.765	0	97	754.12	4.7
2024-05-29	12:15:00	816.329	830.924	821.891	92.367	64.873	19.165	729.524	0	73.6	754.21	5.1
2024-05-29	12:16:00	803.094	816.706	810.842	90.021	65.391	19.208	720.821	0	75.2	754.17	2.8
2024-05-29	12:17:00	488.286	501.617	499.021	57.927	63.352	19.437	441.094	0	96.9	754.17	4
2024-05-29	12:18:00	507.982	521.632	517.999	60.312	62.029	19.493	457.687	0	74.9	754.11	6
2024-05-29	12:19:00	712.418	729.45	721.623	82.261	60.665	19.419	639.362	0	55.7	754.11	5.8
2024-05-29	12:20:00	577.122	591.021	585.661	67.084	61.654	19.493	518.577	0	88.6	754.1	5
2024-05-29	12:21:00	526.547	540.464	536.038	62.636	60.01	19.48	473.402	0	86.2	754.09	7.3
2024-05-29	12:22:00	540.842	554.14	551.485	63.42	63.669	19.52	488.065	0	72.1	754.17	3.2
2024-05-29	12:23:00	560.127	574.306	570.564	65.297	62.738	19.605	505.267	0	83.7	754.15	3.8
2024-05-29	12:24:00	603.76	619.335	615.13	69.74	62.026	19.592	545.389	0	87.8	754.08	1.7
2024-05-29	12:25:00	627.722	641.151	637.842	71.536	64.107	19.747	566.306	0	101.6	754.02	2.3
2024-05-29	12:26:00	1169.516	1189.326	1175.522	130.373	61.475	19.776	1045.149	0	57.2	754.02	3.7
2024-05-29	12:27:00	1076.039	1102.214	1079.118	119.288	60.715	19.803	959.831	0	69.6	754.04	5.5
2024-05-29	12:28:00	1219.441	1238.638	1222.818	134.7	58.147	19.859	1088.118	0	102.1	753.99	6.2
2024-05-29	12:29:00	766.724	783.16	772.24	85.097	58.678	19.931	687.143	0	78.9	753.95	3.7
2024-05-29	12:30:00	523.998	534.727	533.22	59.791	61.385	19.888	473.43	0	112.7	753.96	2.4
2024-05-29	12:31:00	524.01	536.619	534.125	61.359	64.432	19.662	472.766	0	109.5	753.83	5.3
2024-05-29	12:32:00	529.112	541.633	538.467	61.519	63.846	19.718	476.948	0	77.9	753.95	5.2
2024-05-29	12:33:00	508.276	520.614	517.339	59.529	62.905	19.579	457.81	0	58.1	753.99	4.9
2024-05-29	12:34:00	498.615	512.441	509.397	59.561	61.191	19.437	449.837	0	41.3	754.01	5.7
2024-05-29	12:35:00	478.646	493.508	489.763	57.762	59.264	19.392	432.001	0	68.2	753.91	6.6
2024-05-29	12:36:00	451.828	465.471	462.006	54.782	61.174	19.392	407.224	0	91.3	754.02	4.7
2024-05-29	12:37:00	432.334	443.777	439.592	52.394	61.269	19.507	387.198	0	106.5	753.94	5.9
2024-05-29	12:38:00	444.494	457.481	453.557	53.714	60.166	19.378	399.843	0	84.2	753.96	7.2
2024-05-29	12:39:00	406.015	419.201	414.173	49.982	61.503	19.293	364.191	0	105.9	753.72	8.3
2024-05-29	12:40:00	423.013	436.728	431.879	51.338	61.141	19.25	380.542	0	111	753.86	6.7
