		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-06-06	10:29:00	803.646	821.501	813.087	103.746	60.918	18.131	709.342	0	85.2	754.44	6.2
2024-06-06	10:30:00	491.611	503.25	500.357	65.863	58.5	18.22	434.494	0	64.8	754.42	6
2024-06-06	10:31:00	494.17	505.668	503.226	66.28	58.867	18.174	436.945	0	66.8	754.34	5.5
2024-06-06	10:32:00	528.685	540.423	538.48	70.745	59.563	18.318	467.735	0	52	754.5	3.3
2024-06-06	10:33:00	770.762	789.519	779.426	97.694	59.571	18.417	681.732	0	69.8	754.5	3.8
2024-06-06	10:34:00	583.275	597.675	591.785	75.228	59.04	18.43	516.557	0	66.8	754.53	4.6
2024-06-06	10:35:00	454.724	466.342	462.386	60.26	58.879	18.473	402.126	0	62.2	754.42	4.7
2024-06-06	10:36:00	404.064	415.119	410.951	54.337	58.986	18.5	356.613	0	86	754.42	6.4
2024-06-06	10:37:00	378.916	390.226	386.075	51.707	58.254	18.417	334.368	0	85.3	754.48	5.6
2024-06-06	10:38:00	380.655	392.198	388.402	52.283	56.87	18.289	336.119	0	69.2	754.58	6.1
2024-06-06	10:39:00	404.632	416.282	412.919	54.934	60.537	18.26	357.985	0	74.9	754.57	3.3
2024-06-06	10:40:00	405.099	416.953	412.577	55.567	57.999	18.174	357.01	0	71.3	754.34	8
2024-06-06	10:41:00	372.103	384.28	380.057	51.905	59.581	18.131	328.152	0	81.8	754.51	8.7
2024-06-06	10:42:00	355.471	367.184	363.223	50.189	58.355	17.963	313.034	0	72.6	754.53	9.1
2024-06-06	10:43:00	369.118	379.623	376.324	51.3	58.774	17.891	325.024	0	73.8	754.61	6.4
2024-06-06	10:44:00	411.568	422.837	418.482	56.529	59.671	17.822	361.953	0	75.9	754.57	6.9
2024-06-06	10:45:00	396.537	408.489	404.263	54.068	60.474	17.766	350.195	0	72.7	754.65	3.7
2024-06-06	10:46:00	338.401	349.683	345.423	47.344	59.671	17.779	298.079	0	89	754.61	7.4
2024-06-06	10:47:00	294.249	303.739	300.22	41.842	59.403	17.651	258.378	0	39.3	754.58	2.9
2024-06-06	10:48:00	274.85	282.842	280.274	39.588	61.719	17.651	240.686	0	54.3	754.55	6
2024-06-06	10:49:00	276.471	284.26	281.827	39.935	60.305	17.624	241.892	0	50.9	754.5	6.7
2024-06-06	10:50:00	285.035	292.772	290.263	40.917	60.962	17.507	249.346	0	47	754.62	3.6
2024-06-06	10:51:00	295.294	303.12	300.88	41.847	61.338	17.493	259.033	0	46.6	754.58	4.1
2024-06-06	10:52:00	305.311	313.287	310.98	43.538	60.34	17.507	267.442	0	46.5	754.46	5.5
2024-06-06	10:53:00	312.826	321.335	319.517	44.587	59.938	17.507	274.93	0	34.3	754.5	5.9
2024-06-06	10:54:00	322.614	331.88	330.806	46.207	60.321	17.608	284.599	0	29.9	754.51	5.1
2024-06-06	10:55:00	348.23	357.906	357.013	49.553	61.953	17.651	307.46	0	93.1	754.56	4.3
2024-06-06	10:56:00	409.308	418.447	417.526	56.674	61.463	17.723	360.852	0	53.2	754.42	5
2024-06-06	10:57:00	458.944	468.928	467.627	62.721	61.426	17.637	404.907	0	32.2	754.47	3.6
2024-06-06	10:58:00	492.405	505.165	503.686	66.77	60.781	17.707	436.916	0	47	754.55	2.5
