		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-27	10:39:00	542.244	552.906	553.756	75.302	55.918	18.641	478.453	0	50.5	754.69	2.8
2024-05-27	10:40:00	554.843	565.519	567.014	76.862	57.174	18.812	490.152	0	73.1	754.66	2
2024-05-27	10:41:00	558.888	569.263	570.803	77.433	55.007	18.997	493.37	0	84.2	754.74	2.6
2024-05-27	10:42:00	650.846	659.593	661.343	88.659	53.269	19.138	572.685	0	72.1	754.58	5.4
2024-05-27	10:43:00	1281.01	1294.753	1290.907	171.921	54.129	18.898	1118.986	0	67.6	754.53	6.6
2024-05-27	10:44:00	1416.277	1433.167	1425.315	190.589	53.392	18.954	1234.727	0	89	754.55	5.5
2024-05-27	10:45:00	1403.186	1418.926	1411.886	188.072	54.7	19.066	1223.814	0	57.5	754.55	5
2024-05-27	10:46:00	1419.45	1435.783	1426.985	189.663	53.528	19.026	1237.322	0	82.9	754.56	4.5
2024-05-27	10:47:00	1052.909	1060.568	1061.742	139.088	55.265	19.208	922.655	0	71.3	754.55	4.7
2024-05-27	10:48:00	1275.339	1288.129	1280.219	168.185	52.701	19.734	1112.035	0	73.9	754.55	5.7
2024-05-27	10:49:00	1297.518	1321.803	1305.307	171.928	52.353	20.158	1133.378	0	70	754.43	6.1
2024-05-27	10:50:00	836.801	847.663	846.059	111.572	50.531	20.115	734.487	0	103.1	754.5	6.5
2024-05-27	10:51:00	954.324	962.212	958.218	126.843	51.326	19.734	831.375	0	84.5	754.58	6.9
2024-05-27	10:52:00	1260.901	1288.818	1269.382	167.652	53.846	19.704	1101.73	0	103	754.37	8.7
2024-05-27	10:53:00	670.781	684.76	679.898	91.76	51.392	19.915	588.138	0	94.2	754.26	10.1
2024-05-27	10:54:00	660.35	672.617	669.614	90.84	53.109	19.451	578.773	0	83.4	754.56	6.4
2024-05-27	10:55:00	773.291	787.704	781.652	104.167	52.961	19.378	677.485	0	95.5	754.44	7.8
2024-05-27	10:56:00	544.862	556.769	554.51	75.417	53.228	19.392	479.093	0	107.6	754.47	7.3
2024-05-27	10:57:00	502.002	512.388	511.447	69.664	52.422	19.52	441.783	0	83.7	754.49	6.4
2024-05-27	10:58:00	474.748	485.524	485.134	66.206	52.594	19.635	418.928	0	100.6	754.5	5.6
2024-05-27	10:59:00	455.056	465.712	465.469	63.929	51.969	19.405	401.54	0	92.3	754.51	5.4
2024-05-27	11:00:00	443.592	454.735	453.855	62.936	50.962	19.362	390.919	0	92	754.59	6.3
2024-05-27	11:01:00	433.873	444.168	444.604	61.222	53.336	19.28	383.383	0	105.1	754.56	5.3
2024-05-27	11:02:00	424.945	435.575	436.068	59.946	52.454	19.405	376.121	0	83.8	754.52	4.8
2024-05-27	11:03:00	421.261	431.741	431.601	59.954	51.161	19.224	371.647	0	84.3	754.55	7.2
2024-05-27	11:04:00	420.414	431.05	431.253	59.625	52.228	18.855	371.628	0	86.3	754.6	3.7
