		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-23	10:43:00	1096.503	1115.818	1106.571	148.368	51.367	20.655	958.203	0	68.5	755.2	4.1
2024-05-23	10:44:00	1080.491	1099.478	1090.48	145.958	52.278	20.684	944.522	0	88.9	755.11	3.7
2024-05-23	10:45:00	1093.756	1113.016	1103.134	148.09	49.935	20.81	955.045	0	90.2	755.13	5.4
2024-05-23	10:46:00	1156.72	1176.559	1165.312	156.346	50.099	20.994	1008.966	0	98.6	755.12	5.2
2024-05-23	10:47:00	1182.715	1202.682	1191.263	159.265	51.271	21.12	1031.999	0	93.8	755.14	3.4
2024-05-23	10:48:00	1188.226	1208.514	1196.92	160.496	46.75	21.448	1036.424	0	91.1	755.17	5.6
2024-05-23	10:49:00	1109.467	1123.499	1099.774	149.128	47.364	21.448	950.646	0	82.7	755.12	5.6
2024-05-23	10:50:00	1136.167	1149.317	1149.591	153.339	48.982	21.208	996.252	0	102.1	755.09	5.1
2024-05-23	10:51:00	1215.872	1236.421	1221.607	163.582	49.437	21.05	1058.025	0	103.2	755.13	3.8
2024-05-23	10:52:00	1186.39	1207.745	1194.903	159.402	49.071	21.376	1035.501	0	107.4	755.12	3.7
2024-05-23	10:53:00	1162.586	1184.707	1170.547	156.654	48.236	21.531	1013.893	0	89.3	755.06	5.5
2024-05-23	10:54:00	1157.954	1179.743	1164.52	156.427	47.162	21.363	1008.092	0	96.7	755.09	6.4
2024-05-23	10:55:00	869.716	889.089	888.917	116.224	49.275	21.547	772.693	0	78.8	755.14	3.8
2024-05-23	10:56:00	1168.545	1186.909	1173.498	156.712	47.463	21.531	1016.786	0	130.6	755.18	2.3
2024-05-23	10:57:00	1165.874	1182.455	1168.908	155.76	46.572	21.392	1013.148	0	99.4	755.17	2.1
2024-05-23	10:58:00	1234.33	1252.898	1238.42	165.933	47.087	21.277	1072.487	0	143.3	755.13	2.8
2024-05-23	10:59:00	690.17	698.891	693.3	91.207	48.772	21.077	602.093	0	97.5	755.09	2
2024-05-23	11:00:00	930.794	916.694	904.719	124.563	48.087	21.25	780.155	0	70.8	755.04	2.8
2024-05-23	11:01:00	1327.437	1345.002	1329.49	178.083	48.673	21.221	1151.407	0	109.7	755.02	3
2024-05-23	11:02:00	1325.846	1329.587	1314.603	176.607	49.181	21.178	1137.996	0	89.9	754.93	3.2
2024-05-23	11:03:00	1048.573	956.564	924.732	136.03	49.321	21.277	788.701	0	113.7	755.04	2.7
2024-05-23	11:04:00	537.732	552.319	550.78	72.142	46.881	21.504	478.638	0	89.9	755.06	2.4
2024-05-23	11:05:00	514.819	525.972	524.05	70.606	45.929	21.56	453.444	0	117.5	755	4.9
2024-05-23	11:06:00	513.503	524.336	522.289	69.724	47.888	21.363	452.566	0	87.7	755.03	1.6
2024-05-23	11:07:00	508.776	520.421	518.764	69.494	46.146	21.363	449.27	0	37.6	754.99	1.8
2024-05-23	11:08:00	494.419	506.312	504.175	68.343	47.609	21.221	435.832	0	106.9	755	4.1
