		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-06	09:52:00	478.343	487.04	489.535	59.516	58.197	19.405	430.019	0	146.7	753.87	3
2024-05-06	09:53:00	506.996	515.974	519.229	62.188	60.683	19.579	457.041	0	95.2	753.86	3.3
2024-05-06	09:54:00	498.493	507.396	510.133	61.402	60.277	19.718	448.731	0	78	753.82	3
2024-05-06	09:55:00	537.372	547.112	550.391	66.083	63.283	19.734	484.307	0	98.4	753.88	2.4
2024-05-06	09:56:00	759.615	770.266	775.497	91.732	62.281	19.846	683.764	0	61.1	753.84	1.6
2024-05-06	09:57:00	872.748	884.257	889.923	105.971	60.254	20.001	783.951	0	52.4	753.85	2.5
2024-05-06	09:58:00	905.71	922.351	923.079	109.202	55.428	20.172	813.877	0	70.9	753.84	2
2024-05-06	09:59:00	940.816	958.862	958.556	113.118	57.659	20.115	845.438	0	60.1	753.87	1.4
2024-05-06	10:00:00	889.169	901.894	905.919	109.315	55.954	20.172	796.603	0	68.9	753.81	4.3
2024-05-06	10:01:00	795.63	814.211	810.668	96.376	56.028	20.089	714.292	0	99.6	753.77	5
2024-05-06	10:02:00	861.211	874.95	877.413	106.475	58.231	20.145	770.938	0	113.7	753.8	3.9
2024-05-06	10:03:00	832.657	844.838	848.075	102.736	57.195	20.073	745.339	0	121.7	753.77	3.8
2024-05-06	10:04:00	867.36	879.383	882.855	106.674	59.273	20.046	776.181	0	112.8	753.87	3.8
2024-05-06	10:05:00	1024.223	1039.423	1042.75	125.316	57.238	20.257	917.434	0	86.6	753.78	3.6
2024-05-06	10:06:00	1077.717	1095.263	1096.672	129.777	58.135	20.583	966.895	0	99.1	753.83	4.4
2024-05-06	10:07:00	1238.725	1259.51	1260.098	153.145	56.134	20.524	1106.954	0	109.4	753.81	4.5
2024-05-06	10:08:00	1157.808	1169.553	1178.078	143.074	55.759	20.612	1035.004	0	77.5	753.69	4.3
2024-05-06	10:09:00	1246.9	1266.539	1269.547	154.324	56.629	20.596	1115.222	0	102.4	753.76	3.4
2024-05-06	10:10:00	1285.846	1304.37	1307.526	158.286	57.218	20.711	1149.24	0	76.6	753.75	4.9
2024-05-06	10:11:00	1079.805	1104.355	1098.856	130.633	54.27	20.625	968.223	0	98.9	753.73	5.9
2024-05-06	10:12:00	1092.45	1098.069	1113.141	133.197	56.906	20.441	979.943	0	83	753.79	2.7
2024-05-06	10:13:00	1244.476	1262.435	1264.365	154.436	54.398	20.369	1109.929	0	109	753.74	3.6
2024-05-06	10:14:00	1228.995	1246.082	1248.295	152.01	55.941	20.553	1096.285	0	84	753.7	4.2
2024-05-06	10:15:00	1216.293	1230.797	1232.139	151.651	52.463	20.497	1080.488	0	74.5	753.68	7.4
2024-05-06	10:16:00	1212.158	1226.895	1229.593	151.071	55.544	20.412	1078.522	0	63.3	753.67	4.3
2024-05-06	10:17:00	1217.395	1230.81	1235.287	151.365	54.499	20.895	1083.922	0	81.1	753.7	4.1
