		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-28	10:38:00	538.758	548.109	539.141	69.763	54.148	19.945	469.378	0	77.9	754.53	5.4
2024-05-28	10:39:00	361.151	368.609	366.275	49.318	55.08	19.846	316.956	0	90	754.55	5.3
2024-05-28	10:40:00	1047.819	1057.688	1032.184	136.03	53.171	20.033	896.154	0	94.2	754.52	5
2024-05-28	10:41:00	1269.294	1279.301	1277.742	166.089	55.667	20.201	1111.653	0	92.7	754.49	3.6
2024-05-28	10:42:00	689.498	689.181	695.984	88.61	55.201	20.767	607.374	0	73.6	754.53	3.9
2024-05-28	10:43:00	862.215	855.429	900.848	118.456	52.141	20.895	782.392	0	99.6	754.47	4.9
2024-05-28	10:44:00	521.421	525.975	530.231	69.097	52.104	20.839	461.134	0	78.7	754.5	5.2
2024-05-28	10:45:00	821.828	825.609	838.863	108.03	52.274	20.895	730.833	0	75.4	754.51	3.9
2024-05-28	10:46:00	1227.608	1239.036	1226.945	161.138	49.944	20.922	1065.807	0	76.9	754.43	5.9
2024-05-28	10:47:00	1201.181	1213.444	1200.221	157.352	51.012	20.74	1042.869	0	69.3	754.48	5.8
2024-05-28	10:48:00	1191.695	1203.631	1192.477	155.536	52.106	21.077	1036.941	0	75	754.29	5.2
2024-05-28	10:49:00	1187.427	1198.565	1187.753	155.202	50.041	21.063	1032.551	0	103.1	754.45	3.5
2024-05-28	10:50:00	1201.551	1215.797	1201.247	157.823	49.726	21.093	1043.424	0	108.8	754.36	7.5
2024-05-28	10:51:00	1033.849	1070.224	1018.539	134.675	49.776	20.852	883.864	0	78.4	754.34	6.4
2024-05-28	10:52:00	1243.59	1257.612	1241.89	162.721	51.551	20.711	1079.169	0	104	754.39	5.2
2024-05-28	10:53:00	1221.118	1235.128	1220.684	160.09	49.811	21.106	1060.594	0	106.4	754.33	8.7
2024-05-28	10:54:00	1196.426	1209.601	1192.966	156.853	50.008	20.724	1036.113	0	110.6	754.35	6.3
2024-05-28	10:55:00	1235.863	1249.47	1234.595	162.196	50.728	20.612	1072.399	0	113.9	754.41	4.3
2024-05-28	10:56:00	923.768	935.452	948.405	124.125	51.113	20.796	824.28	0	110.2	754.32	5.4
2024-05-28	10:57:00	1248.042	1254.632	1251.104	163.263	51.358	20.978	1087.84	0	68.3	754.38	4.8
