		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-21	09:37:00	498.772	509.899	510.16	68.552	81.248	15.498	441.608	0	209.8	754.35	4.1
2024-05-21	09:38:00	489.784	501.894	502.658	67.058	81.025	15.525	435.601	0	231.1	754.44	2.5
2024-05-21	09:39:00	492.453	503.112	503.806	67.672	80.904	15.653	436.134	0	223.3	754.43	3.9
2024-05-21	09:40:00	464.244	475.456	475.882	63.302	80.437	15.693	412.58	0	214.3	754.38	3.3
2024-05-21	09:41:00	428.545	438.103	439.483	58.708	80.389	15.782	380.776	0	192.3	754.36	4.1
2024-05-21	09:42:00	400.601	410.407	411.087	55.455	79.395	15.709	355.632	0	225.8	754.39	4.4
2024-05-21	09:43:00	390.343	400.161	400.727	53.6	81.268	15.723	347.127	0	204.4	754.33	3.1
2024-05-21	09:44:00	395.577	405.723	406.112	54.415	81.518	15.709	351.697	0	232.9	754.41	3.8
2024-05-21	09:45:00	407.075	416.785	417.312	56.49	81.043	15.709	360.822	0	210.5	754.37	4.4
2024-05-21	09:46:00	431.4	441.709	442.616	59.29	81.496	15.824	383.326	0	193.4	754.36	2.7
2024-05-21	09:47:00	488.354	492.747	494.395	67.212	81.335	15.752	427.183	0	210.3	754.39	4.1
2024-05-21	09:48:00	483.03	494.736	494.871	66.595	81.669	15.768	428.277	0	193.7	754.33	3.5
2024-05-21	09:49:00	482.239	492.767	493.021	66.959	81.078	15.768	426.062	0	196.3	754.32	4.9
2024-05-21	09:50:00	503.119	515.925	516.59	70.284	80.379	15.811	446.306	0	218.6	754.37	5.1
2024-05-21	09:51:00	599.89	612.771	615.325	82.979	80.929	15.854	532.347	0	207.8	754.38	3
2024-05-21	09:52:00	596.334	609.533	610.452	82.29	80.103	15.923	528.163	0	206.2	754.29	4.9
2024-05-21	09:53:00	837.117	856.849	861.685	115.675	79.693	16.022	746.011	0	206.9	754.42	4.1
2024-05-21	09:54:00	772.674	782.912	785.831	106.696	78.927	16.134	679.134	0	208.9	754.33	4.6
2024-05-21	09:55:00	876.977	893.518	894.86	120.149	80.041	16.177	774.712	0	204.6	754.29	2.9
