		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-03	09:55:00	1129.06	1144.49	1148.966	145.496	63.796	21.106	1003.471	0	107.7	752.28	3
2024-05-03	09:56:00	1174.9	1192.984	1192.399	152.099	61.591	20.796	1040.3	0	109.6	752.34	4.8
2024-05-03	09:57:00	1166.141	1182.517	1182.838	152.214	61.695	20.484	1030.625	0	109.7	752.3	4.7
2024-05-03	09:58:00	1086.591	1102.792	1103.806	142.507	61.104	20.27	961.299	0	153.9	752.33	5.4
2024-05-03	09:59:00	1166.713	1184.525	1185.587	151.594	58.294	20.711	1033.994	0	98.8	752.3	4
2024-05-03	10:00:00	1190.294	1207.581	1207.148	154.259	55.872	20.724	1052.889	0	104	752.33	4.9
2024-05-03	10:01:00	1183.49	1199.73	1202.742	152.49	55.448	20.909	1050.252	0	138.7	752.28	1.4
2024-05-03	10:02:00	1166.103	1182.856	1186.097	150.781	59.241	21.037	1035.316	0	160.1	752.17	3.2
2024-05-03	10:03:00	1158.26	1174.699	1177.828	149.339	56.871	21.136	1028.489	0	108.9	752.26	2.3
2024-05-03	10:04:00	1162.926	1179.69	1181.977	150.011	53.96	21.419	1031.966	0	105.9	752.17	2.3
2024-05-03	10:05:00	1164.527	1181.931	1182.352	151.013	51.479	21.659	1031.339	0	90.4	752.21	5
2024-05-03	10:06:00	1153.782	1169.463	1171.862	149.521	54.706	21.363	1022.341	0	114.8	752.11	2.8
2024-05-03	10:07:00	1156.549	1172.232	1173.625	150.209	53.543	21.491	1023.416	0	86.6	752.05	5.7
2024-05-03	10:08:00	1160.739	1178.567	1180.104	150.568	56.116	21.731	1029.536	0	93.8	752.11	3.1
2024-05-03	10:09:00	1175.6	1192.637	1194.246	152.291	54.294	22.057	1041.955	0	73.4	752.01	3.2
2024-05-03	10:10:00	1205.409	1223.092	1225.129	156.318	51.227	22.455	1068.811	0	82.1	752.02	3.5
2024-05-03	10:11:00	1194.027	1211.636	1212.657	155.462	51.67	22.3	1057.195	0	78.4	752	6
2024-05-03	10:12:00	1180.724	1200.556	1198.949	153.946	52.985	21.945	1045.003	0	79.3	752.07	5.2
2024-05-03	10:13:00	1178.347	1197.472	1195.839	153.303	51.438	22.014	1042.537	0	57.7	752.06	5
