		RadSolar1	RadSolar2	RadSolar3	RadSolarReflejada	Humedad	Temperatura	Albedo	Luvia Total	Direccion Viento	Pressure	Velocidad Viento
[%Y-%m-%d]	[%H:%M:%S]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[%]	[°c]	[W/m2]	[mm]	[°]	[mbar]	[m/s]
2024-05-21	10:46:00	1181.825	1195.632	1194.991	157.58	70.843	18.102	1037.411	0	183.2	754	4.6
2024-05-21	10:47:00	903.47	918.394	915.786	120.954	69.758	17.934	794.831	0	169.1	754.05	3.5
2024-05-21	10:48:00	819.596	835.112	831.164	109.55	69.483	18.089	721.614	0	207.9	753.93	5.7
2024-05-21	10:49:00	717.278	732.757	728.637	95.623	69.904	18.019	633.014	0	205.3	754	4.7
2024-05-21	10:50:00	624.154	640.404	635.46	84.526	70.246	17.864	550.934	0	179.4	753.94	4.6
2024-05-21	10:51:00	574.169	589.365	584.552	77.481	70.09	17.878	507.072	0	192.8	753.94	5
2024-05-21	10:52:00	657.949	679.238	665.871	87.364	70.312	17.977	578.507	0	211.3	753.85	4
2024-05-21	10:53:00	494.009	509.019	503.086	66.664	70.521	18.033	436.422	0	226	753.88	4.6
2024-05-21	10:54:00	485.43	499.079	494.388	65.373	68.973	18.174	429.015	0	240.6	753.88	4.4
2024-05-21	10:55:00	439.158	451.637	448.376	60.002	69.24	18.075	388.375	0	226.9	753.78	4.7
2024-05-21	10:56:00	477.755	494.335	486.256	64.584	69.785	17.92	421.672	0	225.1	753.83	4.6
2024-05-21	10:57:00	415.484	427.48	423.994	56.229	70.513	17.92	367.765	0	200.3	753.79	3.8
2024-05-21	10:58:00	403.87	414.527	411.122	54.551	70.801	18.102	356.572	0	237	753.81	3.7
2024-05-21	10:59:00	373.664	383.508	380.785	51.062	69.492	18.102	329.724	0	202.5	753.76	4.9
2024-05-21	11:00:00	335.642	346.256	344.102	46.281	70.992	18.089	297.821	0	225.2	753.83	4.6
2024-05-21	11:01:00	302.421	311.953	309.572	41.968	68.503	18.174	267.604	0	236.5	753.81	4.4
2024-05-21	11:02:00	277.003	285.445	283.611	38.838	68.613	18.075	244.773	0	234.2	753.73	3.4
2024-05-21	11:03:00	258.491	265.697	264.077	37.27	71.184	17.848	226.807	0	214.3	753.7	5.4
2024-05-21	11:04:00	239.391	247.227	245.295	34.785	72.164	17.651	210.511	0	232	753.75	4.6
2024-05-21	11:05:00	221.955	228.857	227.607	32.228	73.043	17.579	195.379	0	213.3	753.77	4.7
2024-05-21	11:06:00	209.857	217.891	215.541	30.887	72.915	17.437	184.654	0	213.2	753.74	4.4
2024-05-21	11:07:00	204.427	212.083	210.737	30.364	73.99	17.424	180.373	0	212.6	753.76	4.1
2024-05-21	11:08:00	201.852	207.824	206.845	30.163	74.297	17.579	176.682	0	215.2	753.77	4.4
2024-05-21	11:09:00	206.367	211.191	210.401	30.793	74.628	17.338	179.608	0	213.6	753.82	4.3
2024-05-21	11:10:00	193.846	198.443	198.135	29.28	73.844	17.338	168.855	0	210.6	753.77	4.7
2024-05-21	11:11:00	198.872	203.62	203.558	29.586	74.041	17.226	173.973	0	198.3	753.79	3.9
2024-05-21	11:12:00	227.147	231.077	231.641	32.875	74.1	17.325	198.766	0	215	753.82	4.3
2024-05-21	11:13:00	266.862	270.847	270.843	37.058	74.225	17.41	233.784	0	199.6	753.74	3.2
2024-05-21	11:14:00	353.572	357.533	358.011	47.694	74.123	17.523	310.317	0	195.9	753.75	3.2
